Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
171	9594.84	242.947	9875.5	9252.29	10160.2	138.76	10346.9	9981.04	1000.0	1000.0	859999	741.614	134.567	897.635	-124.389	741.614	134.567	895.857	-146.585	741.21	133.716	897.115	-114.805	6.01726	4.11508	54.0574	-14.48	-742.138	14.1256	14.0637	10.9934	30310.615736961365
172	9780.61	143.031	10014.0	9625.3	10183.3	89.7831	10355.3	10099.2	1000.0	1000.0	864999	742.401	135.12	896.529	-120.43	742.401	135.12	897.526	-148.832	741.982	134.267	894.543	-145.139	6.03318	4.09938	55.0937	-11.8719	-742.908	14.0808	14.04	10.875	30486.64551758766
173	9685.1	280.027	10016.3	9302.54	9985.59	95.7454	10099.8	9835.71	1000.0	1000.0	869999	743.283	135.26	900.84	-150.839	743.283	135.26	898.359	-146.619	742.873	134.41	895.576	-166.231	6.03713	4.1073	56.4224	-14.0943	-743.804	14.3068	14.279	11.0678	30662.560784578323
174	9868.43	97.217	10019.4	9751.13	10384.8	119.839	10569.8	10231.9	1000.0	1000.0	874999	744.234	134.939	901.543	-161.546	744.234	134.939	900.022	-197.665	743.807	134.09	895.318	-149.681	6.0242	4.10698	47.1371	-15.401	-744.744	14.4755	14.3594	11.0478	30838.068497657776
175	9767.25	163.114	10006.3	9573.19	9872.81	79.1151	10020.4	9788.32	1000.0	1000.0	879999	745.449	134.402	900.774	-150.741	745.449	134.402	898.973	-145.498	745.021	133.55	895.867	-159.873	5.99366	4.0965	48.0162	-15.1039	-745.958	14.1295	14.0084	10.8898	31014.423332214355
176	9750.49	143.83	9858.22	9466.85	10236.1	155.275	10494.8	10043.2	1000.0	1000.0	884999	746.283	134.586	900.125	-148.208	746.283	134.585	899.467	-153.33	745.854	133.729	896.388	-150.886	6.00261	4.10034	63.7057	-13.3156	-746.787	14.1355	14.0721	10.7946	31190.275010347366
177	9630.38	252.562	9952.67	9177.06	10129.2	59.4307	10205.3	10026.6	1000.0	1000.0	889999	747.344	134.539	903.444	-148.918	747.344	134.538	899.543	-155.303	746.927	133.677	896.318	-118.751	6.01855	4.085	49.3876	-13.7241	-747.854	14.0334	13.9373	10.9673	31365.68453145027
178	9792.27	30.1728	9849.23	9766.43	10080.8	77.2429	10187.4	9959.25	1000.0	1000.0	894999	748.37	134.422	905.574	-142.336	748.37	134.422	905.637	-131.173	747.944	133.564	901.179	-137.466	6.02661	4.08535	47.4172	-13.4336	-748.876	14.1191	14.0172	10.9566	31542.324493169785
179	9800.25	150.817	10034.6	9620.52	9866.6	35.0565	9921.38	9811.87	1000.0	1000.0	899999	749.645	134.62	904.843	-165.301	749.645	134.62	904.977	-143.595	749.23	133.767	902.248	-144.921	6.03785	4.10456	54.9281	-13.3819	-750.158	14.0487	14.0521	10.8329	31718.40326833725
180	9726.31	149.851	9886.76	9458.66	10021.1	101.546	10207.0	9925.38	1000.0	1000.0	904999	750.902	134.333	906.161	-133.817	750.902	134.333	903.667	-154.753	750.474	133.48	901.657	-167.855	6.05167	4.10691	52.7847	-13.8785	-751.398	14.0313	13.9603	10.6908	31893.979920864105
181	9622.03	139.803	9766.6	9365.41	9977.34	57.6651	10072.6	9896.28	1000.0	1000.0	909999	751.866	133.995	905.608	-157.18	751.866	133.995	906.176	-162.772	751.423	133.142	903.665	-142.672	6.01446	4.0943	45.9832	-14.5888	-752.352	13.9702	13.9121	10.5841	32070.35254740715
182	9754.38	160.162	9923.61	9514.63	10373.6	125.503	10593.5	10230.0	1000.0	1000.0	914999	752.628	134.033	906.218	-147.546	752.628	134.033	904.217	-155.615	752.194	133.178	904.125	-134.117	6.04827	4.09451	48.7952	-14.1762	-753.125	14.1824	14.1297	10.8382	32246.83569741249
183	9876.78	147.002	10058.0	9692.75	10437.4	231.418	10688.9	10018.0	1000.0	1000.0	919999	753.658	134.356	918.375	-186.898	753.658	134.356	914.784	-169.667	753.225	133.498	914.467	-165.101	6.00288	4.09472	50.7833	-13.4984	-754.157	14.1025	14.0715	10.6283	32422.975461244583
184	9896.06	118.173	10035.2	9737.41	10285.7	89.5718	10407.1	10138.3	1000.0	1000.0	924999	754.691	134.428	918.673	-151.29	754.691	134.429	917.813	-138.895	754.261	133.582	914.454	-163.656	6.0408	4.09588	57.552	-13.615	-755.187	14.1357	13.9172	10.8421	32598.620411157608
185	9880.08	58.726	9992.88	9838.86	10219.1	135.152	10413.4	10036.0	1000.0	1000.0	929999	756.021	134.218	918.921	-174.332	756.021	134.219	916.662	-163.166	755.584	133.37	911.439	-159.172	6.05196	4.09932	53.8293	-15.5442	-756.509	13.9409	13.8843	10.5996	32775.02268958092
186	8366.48	2756.76	9941.09	2857.1	10132.4	137.747	10275.2	9877.58	1000.0	1000.0	934999	756.011	136.019	920.832	-321.757	756.011	136.02	916.339	-350.724	755.552	135.167	917.715	-301.506	6.01925	4.08072	52.7547	-14.1349	-756.502	15.2536	15.1799	11.3734	32950.876418828964
187	9814.72	219.889	10156.2	9560.29	10162.2	45.1521	10225.1	10096.8	1000.0	1000.0	939999	756.967	135.399	917.024	-283.693	756.967	135.4	918.34	-310.706	756.522	134.559	912.222	-287.059	6.01641	4.10432	54.746	-15.0247	-757.453	14.6544	14.4833	10.9995	33127.067420482635
188	9835.55	181.232	9986.56	9519.32	10060.2	58.2741	10143.9	9963.35	1000.0	1000.0	944999	757.751	135.464	918.606	-254.396	757.751	135.464	917.385	-330.563	757.294	134.621	918.329	-318.311	5.98765	4.09451	57.3748	-15.4389	-758.235	14.6668	14.5483	10.9904	33303.12022781372
189	9836.11	210.493	10167.6	9569.48	9804.68	167.652	10126.5	9645.31	1000.0	1000.0	949999	758.881	135.016	920.457	-178.271	758.881	135.015	917.87	-205.031	758.436	134.171	914.161	-267.503	6.01484	4.09262	56.8632	-15.3813	-759.366	14.6568	14.5816	10.8905	33479.74974155426
190	9699.75	295.898	9987.39	9181.88	10008.6	42.0824	10053.2	9929.92	1000.0	1000.0	954999	759.656	135.63	920.111	-235.301	759.656	135.631	919.125	-222.234	759.205	134.798	917.958	-182.995	6.03976	4.10876	48.588	-13.4245	-760.137	14.6641	14.6181	10.9813	33656.138060092926
191	9773.21	63.66	9890.05	9702.4	10412.9	65.6742	10477.3	10317.9	1000.0	1000.0	959999	760.524	135.672	923.038	-250.412	760.524	135.671	922.201	-250.507	760.079	134.819	919.558	-283.055	5.98736	4.10197	61.7901	-14.6053	-761.013	14.7256	14.7609	10.8177	33832.33661842346
192	9754.52	184.209	9966.77	9500.02	10272.0	113.694	10414.4	10157.5	1000.0	1000.0	964999	761.777	135.473	920.28	-222.21	761.778	135.473	919.058	-233.881	761.328	134.623	921.133	-278.937	6.0457	4.1057	48.8375	-14.1053	-762.26	14.496	14.3266	10.8858	34008.54750061035
193	9889.24	142.365	10001.2	9608.7	10211.3	78.317	10301.9	10096.0	1000.0	1000.0	969999	762.521	135.586	918.595	-236.151	762.522	135.586	917.489	-235.035	762.059	134.742	918.4	-235.867	6.07094	4.10822	52.3994	-15.1232	-762.987	14.3953	14.3601	10.7965	34184.8563644886
194	9953.29	172.409	10235.2	9736.96	10110.5	155.252	10319.9	9970.09	1000.0	1000.0	974999	763.767	134.977	923.216	-203.303	763.766	134.977	922.051	-203.166	763.308	134.134	922.152	-194.739	6.07722	4.10335	50.2697	-13.2152	-764.235	14.3377	14.3152	10.704	34360.73624753952
195	9893.03	301.895	10376.5	9483.32	10404.0	77.8618	10510.4	10294.5	1000.0	1000.0	979999	764.652	134.996	924.669	-188.635	764.652	134.996	922.175	-197.022	764.193	134.151	921.695	-230.262	6.07875	4.0729	54.6678	-13.2789	-765.127	14.5561	14.566	11.0273	34536.8136548996
196	9915.93	143.015	10102.6	9685.46	10202.9	55.0069	10250.2	10098.7	1000.0	1000.0	984999	765.464	134.779	923.503	-216.074	765.465	134.779	922.071	-214.061	765.003	133.933	923.801	-225.688	6.05744	4.10892	50.7036	-17.1626	-765.931	14.619	14.5107	10.7982	34712.461135149
197	9849.78	128.003	10034.5	9661.98	10452.4	64.2083	10530.6	10385.1	1000.0	1000.0	989999	766.595	134.255	920.323	-211.036	766.596	134.255	920.807	-188.728	766.125	133.411	920.152	-229.056	6.06072	4.10963	57.9497	-14.416	-767.049	14.4999	14.4438	10.7721	34888.43836593628
198	9933.57	248.626	10315.8	9675.88	9758.89	8.14906	9772.35	9749.76	1000.0	1000.0	994999	767.38	134.49	926.851	-211.477	767.38	134.49	924.41	-164.039	766.909	133.649	922.574	-187.651	6.0752	4.11905	54.3834	-12.8463	-767.839	14.3338	14.326	10.6517	35064.60496664047
199	9970.13	134.453	10128.0	9753.32	10431.8	74.8269	10546.9	10350.4	1000.0	1000.0	999999	768.131	134.945	925.191	-183.637	768.132	134.944	924.833	-219.438	767.656	134.099	921.293	-214.591	6.06018	4.09152	60.0204	-13.5158	-768.593	14.7725	14.8492	10.9094	35240.33654999733
200	9935.79	127.047	10106.4	9779.31	10046.1	199.776	10265.9	9753.62	1000.0	1000.0	1004999	770.085	133.39	929.78	-181.447	770.085	133.391	928.448	-191.77	769.605	132.564	924.422	-165.191	6.07541	4.09072	78.3286	-12.6675	-770.521	14.4811	14.3998	10.5197	35416.40566420555
201	9808.8	238.817	10157.9	9557.35	10436.1	153.053	10691.4	10228.5	1000.0	1000.0	1009999	773.038	129.973	929.125	-182.165	773.038	129.973	926.884	-195.517	772.53	129.174	926.394	-185.323	6.06851	4.08058	68.3372	-13.5605	-773.439	14.4676	14.5914	10.8157	35592.553332567215
202	9937.98	334.124	10318.3	9467.74	10163.3	93.6403	10322.1	10078.5	1000.0	1000.0	1014999	776.764	122.602	926.687	-195.478	776.764	122.602	926.823	-201.415	776.241	121.799	922.498	-163.997	6.11774	4.061	57.2513	-15.5338	-777.15	14.5434	14.5039	10.7889	35769.01533484459
203	9920.97	62.4212	10006.7	9816.03	10454.8	102.779	10648.3	10345.2	1000.0	1000.0	1019999	780.758	114.05	927.714	-195.962	780.758	114.049	926.706	-224.953	780.224	113.243	926.958	-180.029	6.14125	4.0132	55.7358	-13.3169	-781.119	14.3836	14.3901	10.3654	35945.72870826721
204	9930.96	149.77	10133.2	9740.58	10027.9	91.5165	10132.9	9896.93	1000.0	1000.0	1024999	783.587	109.532	930.39	-167.393	783.587	109.533	929.528	-158.207	783.032	108.74	927.183	-186.473	6.18138	4.02472	71.6417	-14.4751	-783.911	14.295	14.353	10.3043	36121.38187098503
205	10094.0	102.041	10273.8	9983.75	10430.0	95.6498	10571.3	10311.0	1000.0	1000.0	1029999	785.767	108.016	929.361	-128.569	785.767	108.015	928.632	-158.994	785.179	107.256	924.239	-164.434	6.13302	3.9964	52.0907	-13.2317	-786.052	14.5131	14.4883	10.5556	36298.09862327576
206	9806.11	228.174	10109.6	9439.36	10316.4	165.327	10470.1	9998.16	1000.0	1000.0	1034999	787.922	106.554	927.908	-168.218	787.922	106.553	929.705	-137.696	787.317	105.83	926.356	-189.369	6.12348	3.99234	47.9019	-13.1643	-788.187	14.3243	14.3636	10.3357	36474.415482997894
207	9858.23	126.549	10002.5	9671.57	10088.2	45.9881	10156.0	10032.7	1000.0	1000.0	1039999	790.777	101.006	930.686	-201.039	790.777	101.007	930.524	-179.792	790.156	100.282	927.434	-185.933	6.15059	3.98645	54.9146	-12.5136	-791.012	14.1094	14.0684	10.1997	36650.93573975563
208	9913.65	158.627	10073.2	9615.94	10422.1	49.9043	10482.6	10361.3	1000.0	1000.0	1044999	792.601	100.187	930.474	-148.924	792.601	100.187	931.131	-149.289	791.971	99.466	929.481	-182.108	6.16933	3.95983	66.6719	-12.4898	-792.824	14.3626	14.3075	10.2742	36828.00815820694
209	10039.4	136.877	10207.3	9808.07	10582.6	67.9372	10640.9	10450.2	1000.0	1000.0	1049999	794.701	99.0894	930.653	-174.618	794.701	99.0896	929.99	-209.313	794.054	98.4061	928.899	-208.221	6.16551	3.98736	57.7307	-13.1137	-794.907	14.3659	14.2942	10.1829	37005.60524868965
210	10139.3	102.558	10334.9	10030.7	10499.4	50.1986	10574.6	10434.6	1000.0	1000.0	1054999	797.076	96.7957	931.558	-191.307	797.076	96.7958	931.384	-172.277	796.421	96.1455	930.895	-180.87	6.18905	3.97453	60.5291	-17.2245	-797.26	13.8781	13.8483	9.70898	37183.82680463791
211	10058.0	145.044	10325.1	9911.28	10024.0	167.468	10209.9	9745.31	1000.0	1000.0	1059999	798.98	97.0164	935.922	-186.003	798.981	97.0149	934.65	-176.709	798.298	96.393	935.23	-152.786	6.18458	3.9807	51.2596	-14.7874	-799.131	13.8782	13.8983	9.72662	37360.85837817192
212	10120.5	135.348	10371.3	10018.0	10648.0	85.8181	10796.7	10567.5	1000.0	1000.0	1064999	800.605	96.8921	934.84	-151.339	800.605	96.8917	934.797	-160.31	799.892	96.2802	932.94	-146.906	6.20805	3.99888	65.2299	-14.5207	-800.731	14.1789	14.2316	10.0742	37538.21646428108
213	10120.2	92.5617	10264.2	10016.6	10454.7	67.3943	10563.7	10383.1	1000.0	1000.0	1069999	802.573	95.9656	931.844	-144.472	802.573	95.9656	934.39	-158.027	801.858	95.3783	934.421	-158.582	6.17169	3.97253	65.8682	-13.1137	-802.689	14.1781	14.1861	9.85921	37715.74111819267
214	10096.5	136.244	10285.9	9945.58	10579.1	90.2404	10728.0	10457.6	1000.0	1000.0	1074999	804.253	96.0428	937.046	-136.287	804.253	96.0423	935.469	-136.767	803.537	95.4623	933.799	-159.252	6.19583	3.97943	60.7593	-13.8396	-804.365	13.843	13.769	9.74229	37893.37469911575
215	10059.8	162.508	10336.1	9872.85	10437.4	83.8974	10544.2	10287.8	1000.0	1000.0	1079999	806.081	95.103	945.423	-140.49	806.081	95.1048	945.577	-150.693	805.337	94.5271	942.071	-149.975	6.22803	3.99599	52.921	-15.6322	-806.179	14.2447	14.2285	9.90132	38070.795603990555
216	9905.21	305.874	10225.1	9358.77	10340.8	187.555	10571.9	10032.2	1000.0	1000.0	1084999	807.829	94.2647	939.182	-129.843	807.829	94.2647	937.772	-139.336	807.094	93.7046	938.429	-122.457	6.21741	3.99754	45.755	-17.0878	-807.926	14.1033	14.0667	9.75608	38248.08377981186
217	10047.9	198.606	10280.0	9769.7	10253.7	141.113	10425.0	10092.0	1000.0	1000.0	1089999	809.558	93.9766	944.857	-103.854	809.558	93.9767	942.914	-100.728	808.816	93.4467	945.612	-127.052	6.1856	3.98557	70.0655	-14.3648	-809.631	13.7562	13.6954	9.45429	38425.370346307755
218	10101.0	119.952	10298.9	9934.56	10333.9	120.438	10491.5	10127.7	1000.0	1000.0	1094999	811.441	93.8705	944.678	-110.067	811.441	93.8701	945.509	-111.908	810.678	93.341	947.033	-100.992	6.21971	3.99863	58.6473	-14.0315	-811.499	14.0495	13.97	9.61296	38602.98709011078
219	10037.3	67.9057	10102.6	9905.69	10593.0	77.7643	10689.2	10465.3	1000.0	1000.0	1099999	814.119	89.265	945.396	-109.536	814.119	89.2643	943.013	-101.589	813.351	88.7267	945.158	-85.2302	6.24112	3.98749	59.5723	-14.6388	-814.162	13.7015	13.8052	9.41909	38780.94124388695
220	10092.6	159.185	10293.9	9828.26	10292.9	77.5086	10418.2	10176.0	1000.0	1000.0	1104999	816.087	87.4348	947.41	-107.193	816.088	87.4348	947.849	-106.601	815.302	86.925	948.866	-70.2959	6.24654	3.99911	57.3497	-13.4951	-816.116	14.1381	14.1664	9.6688	38958.943596601486
221	9935.82	158.637	10088.7	9732.43	10594.0	102.092	10701.2	10423.7	1000.0	1000.0	1109999	817.758	86.7457	948.366	-45.8082	817.758	86.7456	947.777	-58.853	816.975	86.2432	951.668	-78.3808	6.21401	3.9806	60.9976	-13.1821	-817.784	13.7751	13.8028	9.3768	39137.71335411072
222	10235.0	71.5559	10328.9	10163.9	10574.9	142.529	10783.0	10443.6	1000.0	1000.0	1114999	819.728	86.588	944.981	-123.654	819.728	86.5874	947.829	-132.888	818.94	86.0791	948.208	-98.1263	6.267	4.00689	50.938	-12.986	-819.755	13.7905	13.8232	9.36989	39316.348786354065
223	10114.8	176.796	10322.4	9909.86	10479.2	73.3278	10616.2	10413.9	1000.0	1000.0	1119999	821.56	86.2049	948.77	-109.309	821.56	86.204	948.451	-95.7476	820.768	85.7232	952.18	-93.1875	6.2016	4.02542	55.9528	-14.1524	-821.576	13.822	13.7004	9.2425	39495.557886362076
224	10143.8	58.891	10201.3	10070.2	10554.9	131.741	10703.3	10334.7	1000.0	1000.0	1124999	823.427	85.6506	950.099	-76.944	823.428	85.6505	949.014	-102.608	822.621	85.1882	955.869	-87.2121	6.21414	3.99771	61.1006	-12.7528	-823.429	13.5014	13.467	9.18264	39674.33644413948
225	10113.4	72.0669	10223.3	10037.9	10696.7	104.103	10790.3	10501.9	1000.0	1000.0	1129999	825.392	83.0183	952.305	-137.769	825.392	83.0176	951.529	-85.6133	824.583	82.554	956.356	-80.0806	6.22218	3.99893	51.7951	-14.0536	-825.382	13.6458	13.634	9.23489	39853.421864271164
226	8331.46	3300.36	10257.5	1743.93	10391.1	95.0666	10532.7	10274.5	1000.0	1000.0	1134999	826.15	86.8639	950.145	-182.788	826.15	86.8657	950.505	-164.965	825.305	86.4496	953.764	-175.786	6.25375	4.16999	80.4645	-13.4742	-826.147	15.309	15.3968	10.9655	40031.39308094978
227	10081.2	120.307	10247.4	9950.89	10476.5	350.125	10970.8	9990.67	1000.0	1000.0	1139999	827.593	87.1996	952.212	-172.277	827.593	87.1998	952.13	-161.38	826.765	86.7351	953.497	-151.13	6.23086	4.15918	70.1002	-14.22	-827.581	14.281	14.4805	9.96914	40210.283633470535
228	10186.2	95.5513	10312.8	10093.9	10649.3	99.2532	10784.5	10486.1	1000.0	1000.0	1144999	829.158	86.4254	952.922	-163.598	829.158	86.4262	952.915	-186.472	828.316	85.9937	956.969	-173.07	6.19523	4.1721	62.1881	-14.4739	-829.12	14.1188	14.1545	9.86193	40388.87606358528
229	10318.8	111.419	10513.9	10192.5	10603.9	68.5385	10703.1	10503.4	1000.0	1000.0	1149999	830.686	85.8231	954.056	-223.914	830.686	85.8246	953.631	-236.248	829.842	85.3807	951.483	-220.205	6.18722	4.12981	58.1873	-13.8925	-830.647	14.3245	14.314	9.79685	40567.53070831299
230	10203.9	147.728	10420.5	10045.0	10633.7	115.392	10818.0	10524.0	1000.0	1000.0	1154999	832.696	83.5775	953.095	-114.893	832.696	83.5777	952.839	-91.784	831.854	83.0751	952.471	-85.4583	6.27611	4.16255	62.2326	-13.6393	-832.659	14.1663	14.2193	9.93663	40746.93273186684
231	10251.0	136.817	10437.7	10057.1	10575.8	121.293	10738.6	10376.2	1000.0	1000.0	1159999	834.199	82.2719	954.482	-81.503	834.2	82.2706	955.319	-117.332	833.348	81.7996	956.728	-88.4285	6.26519	4.13535	67.2666	-13.7871	-834.151	13.6342	13.712	9.59141	40925.51487994194
232	10287.6	122.53	10431.3	10070.0	10565.7	106.331	10751.6	10429.7	1000.0	1000.0	1164999	836.491	78.5267	958.406	-87.5968	836.491	78.5259	957.818	-62.3898	835.649	78.0705	956.812	-50.9789	6.31032	4.17188	61.5562	-14.4302	-836.451	13.7049	13.7327	9.45125	41104.38050913811
233	10158.7	129.656	10281.8	9939.0	10395.5	124.463	10531.6	10160.0	1000.0	1000.0	1169999	838.235	79.55	957.477	-53.6433	838.235	79.5506	958.444	-71.3021	837.374	79.1618	959.557	-169.907	6.25826	4.15503	61.0855	-15.0602	-838.177	13.406	13.4711	9.36694	41283.33889603615
234	10063.4	182.829	10287.6	9755.33	10572.2	82.5942	10674.1	10446.4	1000.0	1000.0	1174999	839.583	79.72	959.341	-42.9707	839.583	79.7197	959.281	-41.6799	838.713	79.315	959.537	-33.121	6.25104	4.16104	57.2674	-14.4499	-839.516	13.9569	13.9168	9.60708	41461.994770765305
235	10209.3	161.401	10343.9	9898.16	10459.5	128.92	10676.6	10307.7	1000.0	1000.0	1179999	841.18	79.9444	959.93	-137.213	841.18	79.945	959.473	-120.974	840.316	79.53	960.933	-95.9802	6.25216	4.1557	62.6243	-14.8215	-841.122	13.8725	13.9477	9.57875	41640.82923579216
236	10316.6	142.498	10507.6	10138.1	10444.9	121.859	10599.6	10230.7	1000.0	1000.0	1184999	842.781	79.5482	963.238	-181.002	842.781	79.5479	962.82	-127.361	841.902	79.1182	958.985	-160.489	6.26405	4.2186	57.5222	-14.7338	-842.708	13.9968	14.0843	9.67735	41819.83391594887
237	10230.4	50.8961	10305.6	10146.6	10514.4	69.6838	10586.5	10397.1	1000.0	1000.0	1189999	844.528	78.6364	962.474	-89.8209	844.527	78.635	962.605	-81.1413	843.666	78.1836	963.49	-91.4527	6.32108	4.2135	58.1168	-16.7561	-844.462	13.713	13.7658	9.51887	41998.90260219574
238	10276.0	95.6834	10345.5	10091.0	10752.0	69.8685	10817.6	10666.3	1000.0	1000.0	1194999	846.029	78.6864	963.033	-91.3025	846.029	78.6852	962.984	-70.8658	845.14	78.3247	965.448	-74.4619	6.29872	4.17697	53.7271	-12.8656	-845.941	13.7383	13.7256	9.4506	42178.24884080887
239	10291.9	139.736	10482.4	10099.0	10515.8	49.1243	10590.6	10436.0	1000.0	1000.0	1199999	848.17	75.2953	962.662	-92.7658	848.171	75.2952	963.613	-59.109	847.278	74.9612	961.817	-89.4108	6.18137	4.12749	51.2477	-12.7726	-848.079	13.6552	13.608	9.21278	42357.900545835495
240	10229.5	154.716	10424.9	9984.8	10665.1	41.7605	10721.6	10622.4	1000.0	1000.0	1204999	849.924	74.6407	964.9	-73.5225	849.924	74.6408	964.262	-73.9262	849.034	74.2226	964.766	-76.6259	6.23468	4.18351	53.0239	-15.2978	-849.83	13.601	13.574	9.26342	42537.35235786438
241	10142.0	230.813	10546.7	9836.65	10797.9	66.3897	10869.9	10712.3	1000.0	1000.0	1209999	851.523	73.6568	973.414	-119.912	851.523	73.6562	972.311	-122.806	850.637	73.2381	971.121	-123.415	6.24891	4.20503	57.7404	-13.0474	-851.426	13.4566	13.5026	9.15458	42716.45473265648
242	10249.8	155.02	10460.4	9996.79	10659.5	187.722	10998.3	10425.7	1000.0	1000.0	1214999	853.066	73.8784	975.572	-97.9035	853.067	73.878	974.969	-68.6213	852.166	73.5438	972.313	-81.9761	6.24595	4.15673	56.2568	-14.0581	-852.959	13.4243	13.4272	9.15037	42895.75426578522
243	10233.7	88.5174	10342.2	10118.8	10679.1	177.828	10880.1	10425.5	1000.0	1000.0	1219999	854.362	75.6342	975.828	-220.059	854.362	75.6352	975.849	-223.292	853.446	75.3829	974.324	-226.452	6.20782	4.13453	52.1531	-14.437	-854.245	13.6585	13.5669	9.29768	43074.95030808449
244	10155.4	208.084	10350.6	9763.34	10940.7	81.3086	11011.7	10817.5	1000.0	1000.0	1224999	855.524	77.0798	977.383	-314.214	855.524	77.0812	976.084	-322.121	854.601	76.7632	971.695	-329.534	6.19939	4.153	54.8134	-16.1212	-855.4	13.7913	13.8379	9.46251	43254.3812558651
245	10449.1	98.4706	10529.4	10259.6	10367.5	89.4256	10519.5	10240.7	1000.0	1000.0	1229999	856.764	75.7842	978.96	-248.087	856.764	75.7828	976.832	-234.356	855.852	75.3475	977.413	-245.429	6.24104	4.19225	56.3944	-14.2179	-856.638	13.2334	13.2569	9.27126	43433.80395364761
246	10349.4	138.869	10492.7	10088.4	10818.8	87.8387	10917.7	10658.9	1000.0	1000.0	1234999	858.112	74.547	986.931	-75.5122	858.112	74.5465	984.692	-47.7162	857.182	74.2013	983.368	-78.0643	6.2573	4.19976	51.1069	-13.8589	-857.969	13.2442	13.2211	9.17264	43613.09006309509
247	10394.6	134.52	10569.8	10183.7	10625.8	56.6534	10723.9	10555.9	1000.0	1000.0	1239999	859.59	72.3164	988.381	-88.4233	859.59	72.3169	983.574	-80.9611	858.661	71.9436	983.378	-82.9192	6.27464	4.19776	53.784	-13.3804	-859.441	13.5334	13.5991	9.26935	43792.72307252884
248	10404.6	66.2897	10487.8	10320.9	10850.4	64.7615	10953.8	10780.7	1000.0	1000.0	1244999	860.982	71.6109	990.67	-109.45	860.981	71.6109	988.153	-115.408	860.05	71.3002	982.404	-135.05	6.22465	4.17675	55.3729	-14.1342	-860.841	13.3444	13.3545	8.94116	43972.40983057022
249	10381.6	142.431	10649.2	10233.8	10469.1	88.8258	10558.4	10330.9	1000.0	1000.0	1249999	862.46	71.3495	984.036	-107.924	862.46	71.3487	982.82	-118.361	861.523	70.9802	983.408	-115.215	6.21849	4.1724	53.6584	-14.4036	-862.312	13.3156	13.3498	9.21239	44152.320766448975
250	10308.7	167.107	10507.3	10110.9	10760.3	116.905	10883.8	10581.0	1000.0	1000.0	1254999	863.995	70.8335	990.836	-89.7312	863.995	70.8335	986.1	-23.2445	863.058	70.5049	990.304	-44.2768	6.24405	4.17783	51.4491	-14.1579	-863.837	12.9457	12.914	8.83094	44332.56470036507
251	10343.1	117.685	10523.1	10185.8	10746.2	143.144	10950.0	10563.4	1000.0	1000.0	1259999	865.316	71.138	983.039	-80.4133	865.316	71.1378	983.641	-80.071	864.37	70.7957	982.928	-116.89	6.27574	4.1942	56.4015	-16.6405	-865.157	13.2714	13.3121	9.01058	44512.06810903549
252	10322.7	203.917	10647.3	10076.6	10719.7	78.0625	10872.8	10651.9	1000.0	1000.0	1264999	866.602	71.1785	990.512	-114.755	866.602	71.1773	988.326	-109.111	865.649	70.8573	987.419	-164.812	6.24737	4.17597	48.3506	-11.4042	-866.435	13.065	13.1455	8.77063	44691.35458564758
253	10327.6	178.167	10595.2	10040.7	10433.6	62.5194	10536.1	10345.3	1000.0	1000.0	1269999	867.818	70.2107	992.041	-73.8374	867.818	70.2116	988.938	-66.1859	866.858	69.8302	988.104	-115.503	6.22215	4.18187	50.8462	-16.5414	-867.653	13.317	13.3033	9.05696	44870.99174618721
254	10417.5	191.75	10692.7	10124.3	10634.4	54.277	10696.0	10557.5	1000.0	1000.0	1274999	868.885	69.8071	990.434	-46.7899	868.885	69.8066	987.882	-39.2741	867.927	69.4857	989.429	-74.0947	6.2551	4.17904	52.644	-12.7711	-868.714	13.1876	13.3391	8.92021	45050.00175333023
255	10390.1	102.577	10578.2	10275.2	10766.1	145.542	10907.4	10566.9	1000.0	1000.0	1279999	870.212	69.9171	988.837	-63.1514	870.212	69.9166	986.363	-57.0364	869.246	69.5812	987.871	-79.0193	6.24835	4.17569	51.2953	-13.0565	-870.037	13.3445	13.3718	9.30275	45229.57070231438
256	10335.3	217.698	10636.7	9973.63	10951.1	185.474	11155.4	10697.5	1000.0	1000.0	1284999	871.494	69.6236	991.688	-47.8723	871.494	69.6227	992.389	-35.4047	870.54	69.2756	987.348	-50.5197	6.25083	4.1883	49.8546	-12.6836	-871.325	13.173	13.1441	8.9691	45410.01601290703
257	10341.3	161.966	10538.7	10135.6	10852.2	75.0149	10954.1	10766.1	1000.0	1000.0	1289999	872.856	69.4241	992.622	-45.3501	872.856	69.4251	988.781	-45.9693	871.876	69.1159	992.94	-98.2012	6.22717	4.17821	57.4052	-13.1145	-872.671	13.1713	13.223	8.91982	45590.20719099045
258	10370.9	210.971	10568.3	10000.1	10852.9	105.746	11032.0	10751.7	1000.0	1000.0	1294999	873.93	69.4639	995.893	-91.9058	873.931	69.4634	993.249	-82.6629	872.952	69.1613	992.615	-87.7504	6.21603	4.1707	52.5348	-12.7198	-873.737	13.2406	13.2374	8.89979	45770.019852399826
