Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
159	4677.41	278.883	5019.49	4247.84	4502.52	636.414	4948.46	3250.72	1000.0	924.4	799999	257.297	136.421	419.676	-155.089	257.297	136.42	419.34	-160.404	0.0319509	0.000308298	0.0326571	0.0314397	0.00912234	8.00263	4.71797	71.547	-13.491	-257.728	26.9872	26.8431	22505.685165643692
160	3598.61	1505.92	4914.26	870.953	3936.95	1906.73	5070.8	130.199	912.167	811.0	804999	258.518	137.127	423.89	-136.985	258.518	137.128	422.195	-178.967	0.0318248	0.000320012	0.0326345	0.0311118	-0.00725035	7.99785	4.71392	85.2479	-17.3387	-258.943	27.8079	27.8865	22656.987480401993
161	4811.3	194.216	5038.25	4483.84	3945.43	1971.51	5077.81	8.38817	1000.0	802.6	809999	260.209	137.751	424.488	-189.336	260.209	137.752	423.23	-185.493	0.0327597	0.000308439	0.0334067	0.0319608	0.0169299	8.00491	4.72379	74.1504	-13.2998	-260.642	28.1187	28.005	22795.885020017624
162	4177.36	1289.98	4833.62	1299.5	4762.48	102.675	4932.97	4661.75	877.833	1000.0	814999	261.332	138.438	425.996	-183.631	261.332	138.438	422.926	-213.871	0.0329628	0.000216847	0.0335249	0.0324268	0.00556141	8.0016	4.70018	68.847	-13.4157	-261.759	28.2299	28.1792	22942.545568227768
163	4674.89	123.019	4870.12	4515.81	4189.52	1691.89	5274.79	820.629	1000.0	834.0	819999	263.121	138.965	427.293	-187.215	263.121	138.967	424.652	-196.985	0.0327319	0.000301116	0.0335687	0.0319208	0.00811058	8.00235	4.71292	70.6975	-11.7109	-263.553	28.3076	28.1576	23081.523746967316
164	4006.0	1546.63	4996.71	614.952	4357.31	756.792	5011.81	2937.12	821.5	909.6	824999	264.649	139.372	427.213	-155.619	264.649	139.372	429.744	-141.943	0.033344	0.000230914	0.0338599	0.0328759	-0.00991421	7.99705	4.72736	69.7341	-13.9242	-265.087	27.9755	28.0575	23219.0840985775
165	4474.08	507.674	4964.31	3691.76	3978.12	1567.31	4877.02	848.318	1000.0	843.6	829999	265.979	139.641	428.302	-162.94	265.979	139.641	428.242	-126.416	0.0337775	0.000439321	0.034862	0.0330315	0.0227435	8.00667	4.73175	69.9045	-13.6306	-266.404	27.8633	27.9017	23358.168075084686
166	3963.19	1497.26	5032.63	684.132	4653.51	349.407	4933.71	3964.26	832.333	1000.0	834999	267.509	139.904	429.891	-212.404	267.509	139.905	427.267	-152.265	0.0341962	0.000289947	0.0348102	0.0335644	0.011648	8.00343	4.74772	73.245	-16.0568	-267.947	28.3726	28.5486	23497.721996068954
167	4918.82	156.565	5126.95	4748.13	5031.1	121.366	5197.62	4870.15	1000.0	1000.0	839999	269.071	140.137	430.883	-163.245	269.07	140.139	428.007	-161.473	0.0342787	0.000340357	0.0352226	0.0336086	0.000269361	8.00004	4.73661	73.7517	-13.7976	-269.495	28.4949	28.3309	23637.43733906746
168	3751.68	1855.5	5135.08	523.248	4833.62	80.0965	4949.99	4759.44	757.667	1000.0	844999	270.184	140.572	432.339	-129.062	270.184	140.571	430.332	-167.355	0.0342295	0.000364987	0.0349309	0.0334149	-0.0144102	7.99569	4.75569	69.6714	-13.9028	-270.617	28.1102	28.3151	23765.1524207592
169	3351.18	1955.42	4870.0	27.4464	4378.25	665.911	5198.12	3391.58	738.714	870.4	849999	271.646	140.808	433.411	-189.594	271.646	140.809	431.262	-114.96	0.0348412	0.000436544	0.0358583	0.0337821	0.0101582	8.00297	4.70957	74.0967	-13.185	-272.072	28.7662	28.8199	23908.806886672974
170	4260.3	1403.27	5021.61	1144.37	3058.9	1965.39	5039.26	21.3014	874.667	618.0	854999	272.598	141.192	434.752	-153.608	272.598	141.193	433.274	-209.537	0.0347869	0.000307597	0.0356081	0.0339954	0.00225932	8.00064	4.72592	69.3886	-15.7265	-273.013	29.417	29.4296	24053.531362771988
171	3243.45	1741.03	5014.13	294.19	4661.92	385.598	5134.18	4086.49	765.333	934.4	859999	274.169	141.365	437.784	-174.524	274.169	141.366	435.722	-224.363	0.0348446	0.000420363	0.0355726	0.0340612	-0.00451255	7.99863	4.72452	69.4313	-13.2714	-274.595	28.8754	28.8936	24182.24300789833
172	4745.44	202.625	5011.34	4388.76	4294.73	1469.13	5116.84	1359.59	982.6	855.4	864999	275.198	141.64	437.843	-270.837	275.198	141.641	434.918	-143.053	0.035173	0.000343811	0.0359486	0.0344003	0.022157	8.00657	4.70289	74.6082	-12.9453	-275.609	30.3654	30.0663	24318.981604337692
173	4886.75	290.518	5250.01	4466.02	4125.7	2062.93	5317.33	9.79975	986.0	802.2	869999	276.283	141.749	438.891	-188.656	276.283	141.749	437.242	-209.822	0.0358854	0.000384132	0.0367372	0.0350094	0.0106866	8.00319	4.6923	71.7443	-12.3563	-276.689	29.8595	30.1385	24456.018010377884
174	3770.97	1633.9	5257.23	1669.11	4618.6	1065.8	5408.04	2504.23	1000.0	900.2	874999	277.119	142.162	435.992	-182.575	277.119	142.163	434.991	-190.541	0.0358215	0.000355574	0.0366826	0.0350503	0.00115387	8.00032	4.71101	71.815	-14.3027	-277.537	29.1931	29.2723	24595.391260385513
175	4527.5	913.542	5162.96	2552.24	4812.25	421.907	5154.45	3986.22	921.833	962.0	879999	278.679	142.41	437.679	-162.772	278.679	142.413	438.046	-166.587	0.0359212	0.000327623	0.0366794	0.0352453	0.00297944	8.00086	4.68171	72.431	-13.3217	-279.086	29.7228	29.8556	24748.86312675476
176	4499.37	1049.46	5196.6	2409.86	4995.51	184.773	5210.54	4703.84	899.2	1000.0	884999	279.618	142.825	438.751	-165.716	279.618	142.825	437.217	-160.313	0.0363053	0.000409995	0.036989	0.0352324	0.00189127	8.00054	4.68219	68.8508	-11.3313	-280.032	29.9234	29.8306	24875.419408798218
177	3697.7	1774.58	4982.68	864.926	5105.55	97.5801	5215.6	4950.27	767.143	1000.0	889999	280.766	143.015	440.896	-171.756	280.766	143.015	437.864	-190.486	0.0362202	0.00036986	0.0369726	0.0353904	-0.00566142	7.99826	4.68481	76.8564	-13.4417	-281.178	29.5229	29.5687	25024.94906115532
178	4665.64	829.379	5227.35	3022.8	4352.88	1313.22	5245.78	1743.1	929.0	870.6	894999	281.976	143.225	440.966	-215.977	281.976	143.228	441.05	-150.543	0.0365524	0.000307066	0.0374344	0.0359398	0.00355763	8.00104	4.7038	69.9046	-12.6801	-282.381	30.0163	29.5511	25154.8588616848
179	3985.02	1587.68	5108.0	1056.17	3888.85	1638.12	5283.93	736.148	803.143	795.4	899999	283.321	143.448	440.637	-256.066	283.321	143.448	441.916	-236.842	0.0366505	0.000376558	0.0374171	0.0357977	0.00813729	8.00243	4.66836	79.9671	-13.6482	-283.724	29.9429	29.9802	25310.125443935394
180	4486.89	860.549	5105.43	2790.37	3133.98	1763.84	5178.46	781.82	907.8	702.8	904999	284.672	143.531	443.419	-192.778	284.671	143.531	442.136	-334.694	0.0372589	0.000249174	0.0378192	0.0366544	0.00929631	8.00279	4.70058	74.6897	-14.4384	-285.064	29.5277	29.6268	25436.669783115387
181	4221.71	1791.24	5212.8	222.696	5235.02	159.18	5521.46	5068.17	843.167	1000.0	909999	285.526	143.774	444.458	-244.275	285.526	143.775	443.986	-222.228	0.0372644	0.000291594	0.0378935	0.036407	-0.0144263	7.9956	4.70078	75.5575	-14.4298	-285.921	30.0341	30.16	25577.925589084625
182	4737.57	677.232	5196.82	3390.62	3505.11	1568.48	5374.66	1539.01	942.6	685.0	914999	287.156	143.771	444.972	-221.815	287.156	143.773	444.79	-259.984	0.0376185	0.00070047	0.0388312	0.0360902	0.0327294	8.0099	4.75281	79.5891	-13.7478	-287.557	30.3687	30.0783	25708.94117641449
183	4188.86	1237.12	5033.07	1995.87	5083.0	116.56	5285.85	4947.89	843.857	1000.0	919999	288.639	144.062	446.103	-171.15	288.639	144.063	447.133	-180.761	0.0377316	0.000376325	0.0385624	0.0368066	-0.00377743	7.99881	4.71288	77.0133	-12.8426	-289.046	30.0897	30.2371	25872.667360782623
184	5031.11	45.3404	5091.12	4966.44	4319.72	761.605	4909.88	2835.61	1000.0	911.2	924999	290.007	144.259	446.969	-244.121	290.007	144.26	446.222	-276.326	0.0377752	0.000285477	0.03854	0.0372456	0.00424361	8.00126	4.76532	80.5089	-14.507	-290.413	29.6888	29.7358	26012.125353336334
185	4938.69	182.458	5245.44	4706.79	3764.23	1649.44	5255.37	993.779	1000.0	756.6	929999	291.603	144.719	448.037	-250.009	291.603	144.72	447.103	-345.759	0.038121	0.0002451	0.0386839	0.0376129	0.0108626	8.0033	4.74001	71.2173	-14.1813	-292.009	30.3178	30.311	26150.91701579094
186	4060.66	1555.55	5244.81	1482.64	4138.14	1153.92	5143.21	2028.56	793.667	850.0	934999	292.604	145.084	447.997	-203.973	292.604	145.086	448.887	-234.88	0.0382011	0.000340503	0.0391889	0.0373556	0.00912412	8.00278	4.71639	80.0615	-11.2438	-293.013	30.9135	30.7818	26283.77768445015
187	4138.46	1213.58	5129.84	1805.33	5149.65	94.0406	5251.86	5036.86	850.667	995.4	939999	293.878	145.172	449.707	-189.477	293.878	145.17	451.735	-177.088	0.0386694	0.000287948	0.0393346	0.0380054	0.00308554	8.00091	4.71956	79.6043	-15.5363	-294.267	31.0105	31.0044	26426.234227657318
188	4241.25	1564.93	5025.97	745.341	5155.83	101.598	5295.46	5034.16	858.833	1000.0	944999	295.175	145.11	450.481	-187.526	295.174	145.112	451.659	-165.643	0.0389397	0.000296203	0.039519	0.038192	-0.00527648	7.99834	4.67752	78.292	-12.3139	-295.567	31.2295	30.9161	26570.089131355286
189	5079.95	107.046	5191.48	4934.42	4590.92	1251.23	5335.43	2098.26	1000.0	885.8	949999	296.022	145.047	449.675	-218.542	296.022	145.048	449.174	-254.332	0.0393836	0.000438578	0.0404164	0.0384958	0.0180208	8.00554	4.67557	76.686	-15.4224	-296.401	30.2328	30.0245	26709.31088924408
190	4685.71	904.689	5348.82	2901.92	5083.96	148.512	5359.91	4944.86	919.2	1000.0	954999	296.609	145.209	451.37	-258.135	296.609	145.206	452.935	-212.687	0.0395074	0.000355051	0.0403702	0.0386705	-0.0201172	7.99373	4.69921	83.9675	-13.7872	-296.999	30.6335	30.6533	26838.569207906723
191	4671.24	1000.75	5297.45	2689.95	5120.42	173.011	5319.91	4829.55	1000.0	1000.0	959999	297.905	145.408	451.612	-234.313	297.905	145.408	453.441	-248.901	0.0394599	0.000508482	0.0405936	0.0382127	0.0144942	8.00444	4.66843	75.7629	-13.5117	-298.289	30.7502	31.0569	26978.314984083176
192	3791.13	1902.41	5143.68	342.989	4555.12	969.547	5190.47	2625.09	847.833	913.8	964999	298.389	145.646	452.633	-222.842	298.389	145.647	452.271	-225.173	0.0398977	0.000457917	0.0410156	0.038961	0.00297571	8.00089	4.65025	80.6616	-14.8381	-298.776	31.5371	31.1204	27120.0517141819
193	3592.68	2081.27	5186.42	98.3429	4205.34	1252.08	5120.48	1900.51	839.667	816.6	969999	299.725	145.981	455.315	-233.682	299.725	145.981	454.541	-251.516	0.0400168	0.000354044	0.0412489	0.0392285	-0.00293946	7.99904	4.6717	84.489	-13.0436	-300.121	30.2374	30.366	27260.140280246735
194	5028.56	117.031	5221.77	4858.12	4843.24	611.305	5375.07	3702.56	1000.0	975.8	974999	300.595	146.297	456.108	-209.961	300.595	146.297	454.295	-187.051	0.0400891	0.000413416	0.0411162	0.0390994	0.00290386	8.00086	4.63496	83.9265	-13.45	-300.978	30.2452	30.319	27399.858228206635
195	3523.28	2046.91	5185.63	377.724	4268.09	1850.99	5330.38	569.563	864.833	826.4	979999	301.442	146.814	455.637	-242.419	301.442	146.815	456.936	-207.262	0.0403037	0.000300547	0.0410085	0.0394198	0.00767835	8.00236	4.66811	77.0636	-14.4576	-301.827	30.8388	30.7071	27544.14621281624
196	4193.07	1673.13	5215.54	476.76	4106.87	1884.69	5074.41	337.722	837.0	816.2	984999	302.272	146.995	458.261	-176.143	302.272	146.995	458.956	-156.392	0.0401967	0.000358565	0.0411911	0.0393073	-0.0104559	7.99672	4.69628	86.4896	-13.9625	-302.647	31.0443	30.8382	27683.791408777237
197	4147.69	1702.37	5340.52	458.771	5311.04	153.328	5511.15	5063.52	823.333	1000.0	989999	303.156	147.205	457.078	-191.782	303.156	147.206	456.134	-232.395	0.0402985	0.000499515	0.0412344	0.0389953	0.0127167	8.00392	4.68824	78.1227	-13.5155	-303.528	30.0623	30.1028	27822.01244521141
198	5210.74	145.859	5345.26	4937.34	5272.93	119.728	5495.59	5139.43	1000.0	1000.0	994999	304.192	147.293	457.376	-223.193	304.192	147.294	460.34	-295.514	0.0401243	0.000445226	0.0410187	0.0392699	-0.00579299	7.99816	4.69927	80.0915	-15.954	-304.559	32.481	32.6073	27961.789512634277
199	4186.13	1668.85	5064.69	849.349	5102.11	109.646	5266.68	4963.97	835.2	1000.0	999999	304.995	147.339	459.039	-246.395	304.994	147.339	456.916	-264.371	0.0406519	0.000531488	0.0416686	0.0395678	0.0255563	8.00795	4.68394	78.5552	-14.4018	-305.361	32.4399	32.3469	28079.92239356041
200	4668.88	1012.0	5387.11	2440.84	4277.28	1815.62	5284.23	650.146	915.833	830.8	1004999	305.874	147.295	460.572	-256.801	305.874	147.297	459.244	-273.55	0.0409778	0.000446123	0.042273	0.0399324	-0.0011085	7.99961	4.66876	59.498	-14.6048	-306.237	31.6348	31.4898	28232.025865793228
201	5122.23	113.302	5240.83	4916.77	4553.89	1374.91	5349.63	1806.44	1000.0	871.4	1009999	307.297	147.722	459.048	-242.996	307.298	147.723	460.219	-228.444	0.0409465	0.00035493	0.0416425	0.0398908	-0.0180099	7.99433	4.69658	77.947	-13.2685	-307.632	32.0564	31.7046	28371.545487880707
202	4574.67	1041.97	5336.08	2510.09	5324.19	62.6787	5384.3	5204.27	1000.0	1000.0	1014999	309.335	147.396	459.303	-172.098	309.335	147.395	459.416	-236.857	0.041343	0.00037447	0.0421976	0.0401713	0.0127054	8.00393	4.70374	83.7147	-15.1468	-309.652	30.8189	30.9461	28511.394099712372
203	4761.07	487.781	5251.39	3880.39	4057.1	1364.11	5461.47	2413.7	1000.0	749.6	1019999	311.244	147.035	460.345	-213.989	311.244	147.038	461.465	-201.964	0.0412089	0.000341435	0.0419388	0.0403125	0.00650125	8.00201	4.68763	70.743	-13.3788	-311.553	31.5945	31.1251	28650.247096538544
204	4695.52	1079.88	5471.59	2550.79	4891.7	932.404	5427.34	3029.02	897.4	915.6	1024999	312.882	146.72	460.706	-198.82	312.882	146.723	460.459	-261.564	0.0412811	0.000339542	0.0419889	0.0404568	-0.0132807	7.99581	4.68929	80.0869	-12.5131	-313.162	30.1991	29.8651	28776.08874440193
205	5224.96	64.2677	5304.27	5143.85	4641.43	1325.34	5344.63	1991.19	1000.0	884.4	1029999	315.447	145.872	461.176	-303.453	315.447	145.874	461.407	-291.42	0.0415462	0.000363437	0.0423265	0.0406576	0.00959694	8.00297	4.6853	77.3647	-15.7329	-315.736	30.0095	29.9048	28915.46935391426
206	4854.98	754.449	5404.49	3363.54	4753.23	1056.68	5355.26	2642.93	1000.0	904.0	1034999	317.532	145.276	462.799	-182.786	317.532	145.277	462.923	-207.247	0.0420561	0.000626583	0.0432227	0.0407447	0.0198309	8.00622	4.7029	94.465	-12.6264	-317.817	31.0406	30.8876	29054.867684602737
207	4424.9	1418.33	5326.15	1283.5	5392.15	149.759	5590.48	5126.52	877.5	1000.0	1039999	319.745	144.117	466.858	-224.556	319.746	144.118	464.48	-201.589	0.0426889	0.000318621	0.0434803	0.0418739	-0.00402901	7.99869	4.65268	97.026	-14.1142	-320.03	30.8391	30.8439	29201.792440891266
208	5186.13	137.354	5342.96	4995.36	4244.4	1261.7	5370.84	1992.8	1000.0	796.0	1044999	321.709	143.199	464.577	-188.544	321.709	143.2	466.079	-225.777	0.0434766	0.000578882	0.0444387	0.0422597	0.0214685	8.00679	4.61443	84.3097	-14.3776	-321.986	31.2904	31.1478	29340.94442343712
209	5119.96	138.866	5309.82	4890.24	5282.38	227.708	5506.56	4861.99	1000.0	1000.0	1049999	323.625	142.154	465.375	-256.95	323.626	142.155	464.182	-298.137	0.0437908	0.000349459	0.0445679	0.0429446	-0.00448377	7.99853	4.62536	60.4867	-12.9009	-323.886	31.1027	31.064	29480.863434314728
210	5254.58	117.185	5361.44	5026.09	4465.67	1426.25	5404.74	1641.31	1000.0	862.0	1054999	325.193	141.732	464.808	-223.925	325.193	141.731	464.266	-214.381	0.0432387	0.000614468	0.0447821	0.0421017	0.0184165	8.00585	4.68232	85.9711	-13.2168	-325.454	30.9951	31.0948	29620.249620437622
211	4750.68	929.942	5371.73	2720.69	5077.93	138.664	5279.34	4896.92	926.833	993.2	1059999	327.548	140.588	466.462	-204.089	327.549	140.588	465.449	-213.072	0.0443581	0.000286735	0.045056	0.0438142	-0.00152475	7.99948	4.628	86.1	-14.158	-327.8	29.6146	29.5367	29774.944617033005
212	4348.02	1920.51	5432.06	64.0231	5325.37	140.358	5488.38	5148.55	837.333	1000.0	1064999	329.496	139.714	466.824	-180.54	329.497	139.713	466.078	-189.966	0.0441747	0.000389038	0.0448838	0.043019	0.00508748	8.0016	4.58843	83.6584	-13.8356	-329.737	30.2232	29.9139	29915.533132076263
213	3880.26	1818.21	5257.19	1214.22	4915.48	699.646	5378.87	3528.13	753.833	935.6	1069999	331.258	138.882	467.307	-212.12	331.257	138.886	467.202	-232.731	0.0443955	0.000535733	0.0455671	0.0432684	-0.00261966	7.99913	4.54661	85.6784	-13.1	-331.507	30.6026	30.4288	30042.690890550613
214	4911.5	492.114	5285.81	3942.17	5255.77	88.5381	5387.36	5148.19	956.0	1000.0	1074999	333.424	137.682	467.53	-229.996	333.424	137.682	465.572	-242.336	0.0453454	0.000857727	0.0469253	0.0439672	0.00950618	8.00303	4.47605	91.6333	-16.4691	-333.67	30.0044	29.8711	30176.860552310944
215	5252.99	175.283	5425.84	4944.98	4267.63	1454.62	5311.24	1483.02	1000.0	817.8	1079999	335.938	135.948	467.359	-232.916	335.938	135.949	467.362	-237.592	0.0464757	0.000429596	0.0478061	0.045381	0.0306509	8.00995	4.44733	94.7999	-12.2958	-336.187	30.2689	30.3443	30316.04970908165
216	4298.74	1522.15	5348.84	1187.14	5438.66	161.637	5593.63	5180.29	826.0	1000.0	1084999	337.606	134.613	467.756	-250.335	337.606	134.615	466.883	-266.26	0.0472378	0.000573533	0.0481621	0.0456557	-0.00776103	7.99742	4.41669	96.753	-14.485	-337.831	29.9085	29.8	30476.66050028801
217	4700.97	1368.51	5452.92	1965.22	5255.2	137.432	5413.26	5058.34	878.8	993.4	1089999	340.273	133.086	468.495	-269.457	340.273	133.088	468.101	-272.862	0.0479335	0.000443462	0.0488077	0.0468998	0.0104204	8.00338	4.41666	89.0581	-14.1369	-340.516	28.9683	29.2521	30600.617718935013
218	4389.28	1858.31	5313.59	236.709	5299.15	71.4757	5372.13	5200.89	844.667	1000.0	1094999	342.585	131.561	473.293	-206.242	342.585	131.562	468.812	-265.632	0.0484973	0.000663688	0.0501854	0.0473674	0.0192859	8.00634	4.31676	102.183	-15.9026	-342.802	29.8422	30.1774	30742.397373199463
219	4125.81	1507.06	5415.25	1005.11	5468.24	79.3058	5540.64	5329.1	780.286	1000.0	1099999	344.615	129.659	469.786	-268.019	344.615	129.661	470.702	-298.762	0.0494192	0.00041866	0.0505008	0.04842	0.00810621	8.00267	4.26945	92.2485	-13.4173	-344.839	31.0153	30.909	30894.654346704483
220	4205.2	1966.63	5631.91	11.5648	4609.32	1507.72	5480.2	1597.36	835.167	1000.0	1104999	346.578	127.746	469.912	-350.24	346.578	127.746	470.549	-230.67	0.0501609	0.000363608	0.0508888	0.0491051	0.00235923	8.00076	4.22667	82.3742	-11.5462	-346.796	30.1719	30.3191	31035.016780376434
221	5214.65	170.515	5398.13	4906.31	4977.85	871.362	5476.26	3239.03	1000.0	920.2	1109999	348.173	126.767	471.959	-212.367	348.173	126.768	471.397	-214.32	0.049929	0.000351321	0.0505783	0.0488223	-0.0120405	7.99595	4.23545	93.1241	-13.3607	-348.379	30.8616	30.6579	31174.756301164627
222	4672.85	1408.21	5646.14	1871.55	5350.1	177.668	5599.93	5090.41	872.8	1000.0	1114999	350.203	125.639	471.38	-255.151	350.203	125.64	470.115	-219.403	0.0496305	0.000451198	0.0505551	0.0488111	-0.00480809	7.99837	4.27148	71.9593	-13.2528	-350.387	30.4913	30.1475	31298.06779909134
223	3954.6	2173.85	5593.73	5.4183	5324.78	48.4039	5377.07	5243.83	747.429	1000.0	1119999	351.781	125.546	471.367	-268.419	351.78	125.548	471.601	-188.832	0.0499606	0.000459716	0.0509957	0.0488447	0.00875395	8.00287	4.32085	59.1281	-15.5594	-351.955	30.8094	31.0204	31444.10174679756
224	5235.03	126.977	5421.8	5100.83	5465.13	120.114	5630.21	5352.1	1000.0	1000.0	1124999	353.704	125.533	472.721	-304.145	353.705	125.534	471.488	-206.52	0.0506532	0.000789845	0.0524466	0.0494361	0.0208714	8.00695	4.31815	100.07	-12.5617	-353.857	32.0853	31.5218	31584.12276864052
225	4238.28	1516.6	5431.42	1251.12	5372.17	64.2546	5499.25	5322.25	812.5	1000.0	1129999	354.538	125.812	472.325	-211.562	354.538	125.815	471.799	-214.442	0.0507916	0.000501726	0.0518358	0.0494138	-0.0082555	7.99718	4.26648	96.3122	-13.8241	-354.674	30.8157	30.7427	31720.889090299606
226	5171.87	174.026	5361.53	4868.2	4005.73	1886.9	5532.49	848.192	1000.0	738.2	1134999	355.943	125.833	472.27	-188.47	355.944	125.832	473.193	-220.113	0.0507738	0.000503937	0.0518017	0.0496293	0.00177088	8.00056	4.28309	98.5257	-14.3914	-356.065	30.291	30.4893	31859.855635643005
227	5219.6	242.674	5449.05	4786.08	4497.34	1523.39	5344.68	1455.68	1000.0	856.6	1139999	357.059	126.187	473.689	-331.969	357.059	126.188	472.973	-284.931	0.0512683	0.00067559	0.052389	0.0499048	0.00612899	8.00202	4.30385	96.8016	-12.5159	-357.177	30.5124	30.316	31999.248403072357
228	5262.04	43.845	5327.64	5203.0	5355.15	47.0792	5442.52	5305.54	1000.0	1000.0	1144999	358.576	125.996	474.453	-170.408	358.576	125.996	474.971	-208.941	0.051506	0.000515893	0.0525137	0.0502447	0.000205688	8.00003	4.37481	107.221	-14.9844	-358.686	30.051	30.2544	32139.304126501083
229	5367.2	87.3009	5529.67	5277.93	4277.71	2060.65	5398.67	157.846	1000.0	1000.0	1149999	359.744	126.132	476.884	-210.654	359.744	126.132	474.201	-220.219	0.0515018	0.000381744	0.0524349	0.0505272	0.0090186	8.00301	4.32946	104.884	-12.4238	-359.854	30.5801	30.2625	32279.55754995346
230	5337.43	98.8781	5524.01	5228.18	5423.52	122.528	5643.94	5285.93	1000.0	1000.0	1154999	361.741	125.249	475.295	-223.788	361.741	125.248	475.183	-208.489	0.0518477	0.00076799	0.0534855	0.0499614	-0.00377941	7.99868	4.31528	95.155	-13.9132	-361.846	30.5645	30.5263	32419.667353630066
231	5108.65	572.629	5670.22	4008.36	4781.22	1251.75	5563.79	2286.69	951.6	1000.0	1159999	363.248	124.98	475.8	-177.092	363.248	124.98	473.929	-220.7	0.0521398	0.000516628	0.0536075	0.0511302	-0.00375964	7.9987	4.32666	57.2918	-12.6558	-363.355	30.0814	29.8461	32553.523780822754
232	4390.18	1506.54	5485.79	1293.51	5426.06	179.262	5613.21	5116.04	832.0	1000.0	1164999	364.837	124.528	475.046	-210.488	364.836	124.53	473.921	-209.098	0.0521124	0.00034063	0.0528642	0.0512895	0.00496451	8.00164	4.31929	105.162	-12.4424	-364.927	30.6385	30.78	32715.385142326355
233	5336.19	65.9127	5428.1	5243.59	5556.35	96.8924	5682.55	5425.14	1000.0	1000.0	1169999	366.396	124.338	477.095	-285.948	366.396	124.336	475.3	-402.879	0.0526696	0.000522104	0.053771	0.051522	0.0110082	8.0037	4.30599	55.5812	-12.9826	-366.478	30.3934	30.4677	32855.655460596085
234	5408.93	67.4279	5494.96	5295.47	4249.36	1613.72	5520.83	1504.82	1000.0	786.2	1174999	368.768	123.303	475.332	-190.974	368.768	123.304	477.01	-199.587	0.0537329	0.00044239	0.0548485	0.052814	0.00178854	8.00057	4.24019	61.4619	-13.2835	-368.867	29.9694	30.084	32994.99218630791
235	3798.55	1836.69	5481.03	1411.35	3621.06	2355.87	5639.41	33.7026	711.429	662.6	1179999	370.82	122.07	477.884	-214.186	370.82	122.073	477.554	-288.934	0.0541423	0.00048442	0.0551142	0.0529503	0.0057323	8.00192	4.20706	61.8897	-15.3199	-370.918	29.3859	29.5267	33133.37618947029
236	5080.1	455.779	5478.71	4197.34	4324.8	1373.28	5397.73	1755.91	954.6	817.2	1184999	372.829	120.761	480.074	-209.014	372.829	120.762	479.456	-302.077	0.0552219	0.00083205	0.0571116	0.0537154	0.0302522	8.0104	4.08956	59.3334	-11.4223	-372.927	29.2036	29.3406	33266.90988445282
237	4423.56	1312.19	5594.79	2217.29	4209.5	1488.16	5461.86	1985.52	823.167	783.4	1189999	375.652	117.825	478.529	-190.574	375.653	117.826	477.938	-192.02	0.0564151	0.00068137	0.0580799	0.055157	5.94306e-05	7.99998	4.02903	63.2232	-15.0493	-375.766	29.1949	28.9895	33404.82268476486
238	5406.78	140.027	5579.36	5230.43	5457.87	125.838	5598.09	5289.85	1000.0	1000.0	1194999	378.255	114.41	480.067	-214.915	378.256	114.412	479.61	-264.73	0.057374	0.000586348	0.0588883	0.056274	-0.00137523	7.99948	3.97447	68.1057	-12.4714	-378.363	29.9881	29.9901	33545.178010463715
239	4364.15	1977.73	5512.61	413.203	4742.14	1640.86	5669.56	1462.35	1000.0	853.2	1199999	380.652	111.701	480.887	-188.883	380.652	111.701	481.333	-206.745	0.0574738	0.000804753	0.0590248	0.0555365	0.00985475	8.0034	3.99655	58.4331	-14.8628	-380.755	29.5702	29.4609	33684.994278907776
240	5264.47	144.747	5485.75	5082.79	4531.59	2151.56	5671.3	230.012	987.8	812.0	1204999	382.329	110.194	479.116	-253.822	382.329	110.195	479.178	-259.86	0.0581348	0.00078617	0.0600154	0.0568729	0.0113491	8.00396	4.01313	60.855	-14.0165	-382.406	31.0282	30.6965	33822.90858387947
241	4205.76	1888.91	5619.36	288.991	5469.39	204.526	5785.85	5196.3	782.5	1000.0	1209999	383.595	109.14	480.505	-297.002	383.595	109.143	478.221	-394.985	0.0590709	0.000415043	0.0601606	0.0576923	-0.00404259	7.99853	3.99227	60.6153	-14.9448	-383.657	30.135	29.8146	33955.1276640892
242	5417.26	112.491	5565.6	5226.43	5512.86	66.9804	5603.36	5421.74	1000.0	1000.0	1214999	385.176	108.099	480.252	-204.258	385.176	108.1	480.507	-177.787	0.058768	0.000513075	0.0597955	0.0576317	-0.00383504	7.9986	3.95531	65.7714	-13.6418	-385.219	30.7753	30.7221	34095.49677538872
243	5440.67	134.159	5683.57	5296.18	4585.07	1287.27	5633.3	2333.17	1000.0	833.6	1219999	386.267	107.314	481.177	-200.847	386.266	107.316	479.239	-212.701	0.0589684	0.000636696	0.060733	0.0578443	0.0154661	8.00542	3.95022	54.2633	-12.7923	-386.312	30.1181	30.1377	34235.22567772865
