Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
167	2737.87	1246.75	3609.99	287.335	2956.08	1126.04	3733.94	720.183	847.833	845.0	839999	194.101	105.438	315.963	-185.848	194.101	105.44	315.364	-131.616	0.0207669	0.000217864	0.0212018	0.0202074	-0.020168	7.99477	4.02589	63.7081	-12.0827	-194.323	19.5606	19.5522	23612.269713163376
168	1998.72	1197.88	3651.66	401.662	3007.8	1080.6	3832.59	893.494	775.0	810.4	844999	194.554	105.52	318.24	-112.446	194.554	105.52	320.08	-162.433	0.0206029	0.000306491	0.0212136	0.0199809	0.0205018	8.00525	4.02915	61.9386	-11.9015	-194.762	19.0778	19.2789	23742.15236377716
169	2744.17	864.084	3713.91	1219.14	3178.79	769.158	3627.24	1645.63	909.5	1000.0	849999	194.928	105.621	316.215	-109.44	194.928	105.622	318.052	-117.766	0.0206134	0.000328199	0.0212193	0.0199445	-0.0183029	7.99525	4.03909	65.2562	-11.7473	-195.142	19.4673	19.6022	23893.889457464218
170	2758.49	1271.76	3739.15	676.354	2470.73	1218.44	3731.16	736.454	775.857	681.8	854999	195.348	105.67	316.484	-100.179	195.348	105.671	317.742	-149.847	0.0206907	0.000264616	0.0211389	0.0199934	0.0212388	8.00545	4.04459	73.6478	-12.3694	-195.568	20.117	19.9793	24043.576904058456
171	2304.09	1345.04	3705.13	10.7998	2478.42	1186.16	3647.94	664.371	625.0	826.0	859999	196.267	105.648	318.128	-126.133	196.267	105.65	316.486	-137.461	0.0206896	0.000246195	0.0212546	0.0202454	-0.00784631	7.99794	4.06513	69.8084	-13.1526	-196.473	19.0893	18.954	24166.2769241333
172	2615.54	1003.93	3900.52	1269.54	3040.34	1135.82	3818.07	827.75	758.571	964.2	864999	196.898	105.933	320.216	-153.92	196.898	105.934	319.069	-119.58	0.0208534	0.000231383	0.0212713	0.0203803	0.00498672	8.00127	4.03656	68.2673	-11.7394	-197.107	19.4694	19.255	24313.965143203735
173	2429.57	761.674	3472.29	1449.94	2622.33	1520.68	3881.21	187.377	757.429	694.8	869999	197.754	106.138	319.465	-135.807	197.754	106.139	318.985	-118.363	0.0210185	0.000236833	0.0215619	0.0206133	0.00143387	8.00034	3.99946	64.4482	-11.2363	-197.962	19.6952	19.8319	24460.33911538124
174	2126.05	1447.27	3624.61	118.639	1940.6	1139.83	3233.59	31.4937	679.429	745.8	874999	198.264	106.23	321.217	-136.683	198.263	106.228	320.728	-135.213	0.0213006	0.000291033	0.0219759	0.0208299	0.00971544	8.00249	3.99279	66.544	-13.4356	-198.462	20.1983	20.2205	24592.816680669785
175	1883.45	1322.92	3583.93	236.263	3140.59	813.939	3848.57	1742.7	690.143	1000.0	879999	198.624	106.403	319.826	-139.725	198.624	106.405	321.132	-126.986	0.0213326	0.000222948	0.0219658	0.0208621	0.00430543	8.00109	4.04569	72.36	-10.4831	-198.832	20.1557	19.9552	24728.2371737957
176	2620.58	1124.24	3601.45	460.987	3500.05	205.466	3734.67	3123.16	860.167	1000.0	884999	198.982	106.596	320.044	-132.979	198.982	106.597	321.213	-89.0401	0.0212477	0.000336316	0.0220173	0.020519	-0.0054375	7.99855	4.03198	71.4075	-11.0116	-199.195	20.1311	19.8741	24872.27649450302
177	2429.75	1354.71	3771.89	398.536	1824.9	862.745	3518.9	1198.55	660.75	746.8	889999	199.789	106.541	320.459	-103.728	199.788	106.542	320.44	-130.753	0.0211851	0.000263648	0.0218185	0.0204149	-0.00473613	7.99873	4.04531	68.8594	-12.0864	-199.992	20.7138	20.8172	25018.75161099434
178	1916.04	1507.58	3733.6	86.2453	2830.11	1155.32	3882.8	1329.63	524.875	863.6	894999	200.24	106.67	321.374	-198.704	200.24	106.671	322.14	-109.765	0.0213839	0.000232554	0.0218803	0.020909	0.00976295	8.0025	4.05971	68.294	-11.4783	-200.435	20.2179	20.2822	25136.955773115158
179	1995.07	1393.48	3658.56	126.952	2999.7	1218.96	3795.95	572.348	563.111	835.6	899999	200.779	106.752	320.742	-156.486	200.778	106.752	323.931	-151.913	0.0213378	0.000228456	0.0218739	0.0207138	0.00299396	8.00075	4.0687	68.5309	-12.0469	-200.98	20.5201	20.4069	25277.772720336914
180	2727.86	1501.8	3777.56	123.901	1450.57	750.102	2487.25	175.653	745.857	523.6	904999	201.57	106.803	320.668	-151.405	201.57	106.807	323.415	-212.289	0.0213899	0.000250992	0.0219928	0.0208898	-0.000784661	7.99977	4.003	72.8803	-12.081	-201.767	20.7682	20.7425	25421.53183031082
181	1892.99	990.989	3156.17	281.899	2986.0	911.603	3821.16	1547.29	717.714	921.6	909999	201.801	106.958	320.299	-123.92	201.801	106.957	321.811	-120.091	0.021362	0.000209077	0.0218599	0.0209845	-0.013677	7.99643	4.03525	71.9646	-12.5179	-201.986	20.5318	20.8845	25561.830336093903
182	2133.87	1603.94	3775.89	84.8398	3687.67	198.832	3930.88	3370.37	601.444	1000.0	914999	202.563	107.254	321.775	-133.905	202.563	107.255	323.866	-122.805	0.0214048	0.000236744	0.0219506	0.0208778	0.0117086	8.00301	4.04445	79.4836	-10.9983	-202.768	20.8399	20.5906	25712.42152237892
183	2244.4	957.112	3639.29	1359.47	2891.12	693.405	3641.21	1894.1	880.8	889.2	919999	203.206	107.402	322.561	-156.821	203.206	107.403	324.059	-119.706	0.0216285	0.000275209	0.022316	0.0209401	-0.0125553	7.99671	4.04969	67.2144	-10.4929	-203.399	21.0403	20.7526	25836.40633559227
184	2314.24	1325.12	3893.47	440.92	2105.02	1405.61	3836.91	179.988	1000.0	555.2	924999	203.615	107.364	324.876	-123.725	203.614	107.365	326.153	-158.155	0.0213543	0.000241705	0.0219138	0.0209617	0.0202931	8.00525	4.02994	79.4837	-13.037	-203.809	21.1312	21.0451	25974.34893846512
185	2854.45	829.332	3802.89	1343.77	3479.2	789.238	3943.43	1902.58	821.833	1000.0	929999	203.561	107.58	325.097	-114.701	203.56	107.582	325.595	-159.284	0.0214379	0.00023108	0.0219928	0.0209853	-0.0153816	7.99596	4.06721	69.2822	-12.5154	-203.756	21.6902	21.7335	26112.358402490616
186	2647.24	1311.57	3838.72	415.072	1977.39	1024.66	3753.55	1075.56	711.857	718.4	934999	204.25	107.598	323.418	-132.999	204.25	107.601	325.824	-189.671	0.0216416	0.00030274	0.022461	0.0209784	0.0394633	8.01029	4.06382	68.4584	-15.5629	-204.435	21.4813	21.3923	26250.609727859497
187	2334.72	1309.9	3787.37	29.3374	3739.97	204.97	4004.19	3425.23	715.75	1000.0	939999	204.655	107.773	326.209	-147.12	204.655	107.776	326.278	-129.261	0.0217397	0.000345901	0.0226624	0.0210602	-0.0143172	7.99621	4.04198	69.9654	-14.1452	-204.843	21.9534	21.8793	26409.417821884155
188	3254.84	589.731	3798.42	2528.66	3113.98	860.768	3881.71	1979.91	950.4	897.2	944999	205.15	107.892	327.147	-141.438	205.15	107.894	324.696	-144.294	0.0216422	0.000213901	0.0221641	0.0211595	-0.0114246	7.99699	4.04888	73.2321	-11.0768	-205.333	21.3357	21.3978	26542.271337985992
189	2440.56	1356.32	3929.5	707.291	2874.28	1175.82	3868.66	888.55	757.5	851.0	949999	205.755	108.022	325.278	-124.143	205.754	108.022	327.372	-125.008	0.0217335	0.000225896	0.0222864	0.0211231	0.0119505	8.00309	4.04933	74.5923	-11.1809	-205.944	21.8369	22.0737	26669.4489736557
190	3446.1	486.467	3773.34	2484.3	2946.98	1438.79	3942.86	131.338	1000.0	787.2	954999	206.301	108.104	329.0	-112.017	206.301	108.106	325.646	-134.057	0.0218941	0.00022888	0.0223957	0.021381	-0.00332168	7.9991	4.02171	66.59	-12.0524	-206.489	21.7208	21.7025	26808.153020381927
191	2109.86	1185.31	3751.7	548.912	1515.78	1251.17	3711.32	44.1827	859.333	648.4	959999	206.699	108.286	327.078	-147.622	206.698	108.287	326.691	-138.484	0.022045	0.000270625	0.0225761	0.0213066	0.0168692	8.0044	4.02305	63.7386	-11.0183	-206.888	21.5153	21.3461	26950.623476743698
192	2702.71	944.288	3995.56	1578.12	2749.12	1270.6	4024.74	770.033	939.0	733.0	964999	206.859	108.599	327.734	-110.795	206.859	108.601	327.869	-122.859	0.0217709	0.000361507	0.0225397	0.0211309	-0.0289279	7.99239	4.00003	69.1332	-10.8351	-207.032	20.8638	20.9157	27081.123086690903
193	2741.12	1273.7	4003.15	730.618	2497.72	1092.42	3759.62	1118.27	839.714	935.8	969999	207.739	109.009	327.475	-145.051	207.738	109.01	328.002	-138.137	0.0218404	0.000288189	0.0225039	0.0209832	0.0209709	8.00545	4.03212	82.66	-11.131	-207.934	20.9447	20.9548	27243.796277284622
194	2904.66	994.969	3951.27	1386.65	2149.85	1261.39	4268.85	860.49	746.167	521.4	974999	208.574	109.292	327.146	-145.267	208.574	109.292	326.992	-162.122	0.0221175	0.000172982	0.0225332	0.0217344	0.00516937	8.00133	4.03039	70.0596	-11.6468	-208.751	20.9499	21.2711	27367.756648540497
195	2880.31	1271.77	3822.11	897.11	2731.71	1507.49	3963.0	12.5946	766.5	802.6	979999	209.311	109.375	328.991	-160.607	209.311	109.375	328.083	-163.622	0.0220511	0.000277673	0.0226968	0.0214894	0.00171124	8.00042	4.02647	75.8483	-13.4788	-209.495	21.5922	21.6506	27496.238392829895
196	2632.41	1380.23	3818.12	59.6888	1628.72	1433.73	3644.81	5.79614	775.429	444.8	984999	210.133	109.394	329.591	-175.172	210.133	109.394	329.463	-139.294	0.0221934	0.000239613	0.022706	0.0215543	-0.0113803	7.99697	4.08086	73.9793	-12.0862	-210.32	21.5738	21.8239	27644.91038608551
197	1747.2	1287.79	3892.21	107.344	2758.13	1461.14	3949.3	470.481	531.222	825.0	989999	210.633	109.482	329.846	-145.034	210.633	109.482	328.658	-163.707	0.0221054	0.000242824	0.0226647	0.0215453	0.00388899	8.00099	4.05019	72.1109	-14.4122	-210.81	21.5468	21.7232	27778.254275798798
198	3130.87	1009.55	3807.83	1108.87	3194.74	951.051	3949.79	1406.39	948.333	832.8	994999	211.087	109.654	332.449	-210.79	211.087	109.652	332.299	-157.632	0.0222754	0.000294108	0.0228564	0.0214202	-0.0142335	7.99623	4.04656	70.3474	-13.2744	-211.263	22.5283	22.5294	27935.458721876144
199	2888.85	1139.3	3830.93	949.385	3040.52	1470.36	3861.66	105.199	850.0	809.4	999999	211.419	109.462	330.373	-108.793	211.419	109.462	330.734	-162.929	0.0221665	0.000304531	0.0227063	0.0215008	0.026778	8.00699	4.02495	70.0333	-11.8268	-211.586	22.8163	22.9696	28054.69777226448
200	2219.56	1261.58	3797.96	580.62	3098.51	1069.42	4002.05	1357.11	713.286	786.6	1004999	211.931	109.402	329.945	-164.591	211.931	109.403	331.392	-178.331	0.0222628	0.000342321	0.0228106	0.0215602	0.000940634	8.00022	4.04233	78.3188	-12.7564	-212.085	22.115	22.1119	28193.381633281708
201	2513.3	1089.86	3822.57	789.171	1489.07	1602.82	3702.82	30.301	945.833	420.4	1009999	212.239	109.623	330.178	-221.083	212.238	109.623	329.653	-169.401	0.0222198	0.000290601	0.0228018	0.0216035	-0.0111854	7.99703	4.02212	84.3367	-14.2859	-212.381	21.5065	21.6325	28348.643194913864
202	2306.48	1290.2	3845.38	590.534	2583.12	1432.25	3923.31	144.48	622.0	778.0	1014999	213.453	109.429	331.33	-108.739	213.453	109.43	329.922	-162.841	0.0220726	0.000243774	0.0226778	0.0214632	-0.0179256	7.99529	4.08327	67.9386	-14.5952	-213.59	21.9634	21.9758	28486.819965839386
203	2615.49	1350.4	3808.23	507.106	3437.57	558.028	3923.42	2479.68	856.333	961.8	1019999	214.819	109.266	330.473	-155.8	214.819	109.268	334.906	-129.377	0.0217805	0.000217922	0.0223754	0.0212722	0.0061827	8.00158	4.11394	72.3065	-14.2934	-214.952	21.0499	21.021	28630.073957443237
204	3809.13	155.125	4068.82	3646.35	3140.96	874.767	3903.95	1836.96	997.6	921.4	1024999	215.799	109.463	332.238	-131.305	215.799	109.464	331.993	-158.902	0.0218553	0.00031468	0.0224981	0.0213088	-0.00546232	7.99854	4.1564	88.0092	-12.1235	-215.923	21.6517	21.7482	28769.163744449615
205	2180.56	1163.46	3664.96	500.826	2486.29	1155.92	3958.54	1231.9	788.833	783.4	1029999	217.246	109.294	333.772	-124.273	217.245	109.296	334.165	-132.103	0.0220649	0.000273634	0.0226559	0.0214825	0.0234539	8.00611	4.17174	71.5805	-12.2311	-217.369	21.8112	21.8736	28901.26049232483
206	2513.0	1255.43	3866.53	207.87	3821.79	85.1153	3968.76	3703.42	756.667	1000.0	1034999	218.132	108.7	339.599	-120.205	218.132	108.701	332.391	-112.925	0.0229968	0.0010139	0.0263318	0.0216949	0.135596	8.0364	4.24769	81.5077	-12.5148	-218.297	22.976	22.76	29028.854533195496
207	2238.37	2140.13	3834.44	-1454.4	2173.52	2120.34	4062.04	-814.302	838.167	802.2	1039999	224.065	99.5736	332.482	-128.983	224.068	99.568	333.408	-109.162	0.0347879	0.00383422	0.0400181	0.0263346	0.225717	8.0647	4.03709	78.9108	-13.2394	-224.564	23.4536	23.6558	29168.97478055954
208	2822.97	1446.98	3808.06	389.059	2636.78	1654.11	4025.37	496.841	758.857	672.6	1044999	230.757	88.0044	329.993	-161.477	230.758	88.004	330.742	-166.046	0.0304084	0.00183429	0.035008	0.0278612	-0.116007	7.96644	3.36558	61.0749	-13.2518	-231.042	22.1688	22.2527	29315.843497753143
209	2815.27	815.652	3961.73	1869.03	2494.21	1551.08	4086.14	350.798	794.167	628.6	1049999	232.44	86.3234	331.781	-156.964	232.441	86.3208	334.857	-137.801	0.0274384	0.000563333	0.0283671	0.0264154	-0.0277011	7.99226	3.42586	72.4696	-9.99949	-232.628	22.3879	22.5846	29448.070331811905
210	2203.8	1595.08	3915.55	169.369	3116.56	1464.09	4186.56	243.646	619.889	813.8	1054999	232.722	87.6702	333.061	-146.836	232.723	87.6681	330.756	-186.222	0.0260728	0.000361424	0.0268526	0.0252507	-0.0208142	7.99425	3.50746	75.7375	-11.2848	-232.868	21.1312	21.077	29602.5759036541
211	2307.17	1280.89	3954.65	994.164	3999.32	86.2597	4117.28	3904.67	856.8	1000.0	1059999	232.571	90.1302	334.843	-137.341	232.57	90.1302	330.792	-149.72	0.0250749	0.000482031	0.0260102	0.024042	-0.0234627	7.99358	3.64714	67.4918	-11.6866	-232.676	21.7531	21.7794	29723.694985866547
212	1606.94	1179.82	3778.87	209.158	3347.6	800.947	3955.0	1860.63	641.25	1000.0	1064999	231.649	93.2006	335.225	-151.106	231.649	93.202	332.644	-124.52	0.0242241	0.000226779	0.0248604	0.0235692	-0.0228317	7.99381	3.70347	70.9494	-10.1427	-231.73	21.0937	21.2373	29867.331377267838
213	2568.19	1344.76	3936.97	517.517	2811.2	1624.44	4132.08	10.2645	803.286	802.0	1069999	230.573	96.6219	334.554	-143.058	230.573	96.6213	335.592	-135.736	0.0237459	0.000477054	0.0250227	0.0228761	-0.0030148	7.99916	3.76956	71.9339	-11.1006	-230.636	22.0494	22.3263	30023.078884124756
214	2389.73	1525.42	3955.8	520.769	3654.71	550.218	3973.33	2555.23	737.167	1000.0	1074999	230.243	99.082	335.695	-164.729	230.243	99.0839	338.194	-132.814	0.0233034	0.000357529	0.0240649	0.0225996	-0.0215525	7.99422	3.82798	74.8916	-15.2801	-230.308	21.8856	22.0037	30147.9239859581
215	2286.25	1407.78	3896.67	128.227	1994.5	588.331	2466.71	856.381	771.0	829.6	1079999	230.243	101.357	340.903	-212.07	230.243	101.356	337.139	-136.236	0.0230701	0.000229971	0.0234931	0.0224937	-0.01598	7.99574	3.83662	73.0642	-12.7498	-230.304	21.461	21.8113	30297.816702842712
216	2451.23	1076.11	4092.02	1010.62	3218.01	1147.29	4067.16	1087.92	740.857	815.4	1084999	229.912	103.515	336.798	-123.339	229.911	103.515	336.15	-114.038	0.0228524	0.000303617	0.0236821	0.0223255	0.00569176	8.00147	3.89983	62.0782	-13.9231	-229.966	21.6163	21.885	30441.94207382202
217	2222.05	778.759	3566.81	1151.17	2530.6	703.536	3638.71	1794.93	817.0	737.6	1089999	230.218	104.958	340.065	-153.217	230.218	104.96	339.056	-133.132	0.022875	0.000225917	0.023407	0.0223589	-0.0128235	7.99659	3.93008	78.6811	-11.0247	-230.263	21.8554	22.051	30556.791438102722
218	1479.19	1136.61	3880.26	66.6373	3358.6	837.162	4129.52	1965.85	524.818	1000.0	1094999	230.569	106.291	338.621	-178.296	230.569	106.292	339.53	-149.722	0.0226884	0.00028954	0.0233462	0.0220445	0.00754619	8.00196	3.96885	77.5783	-11.6093	-230.626	21.991	22.0344	30717.387219429016
219	2784.92	1521.77	3968.43	74.0261	1233.68	1363.15	3809.67	12.1917	727.0	330.8	1099999	231.466	107.146	340.38	-175.842	231.465	107.146	342.876	-168.764	0.0227605	0.00028201	0.0233703	0.021875	-0.00397544	7.99892	3.96197	79.711	-11.5825	-231.512	23.2099	22.9981	30857.05360507965
220	2640.17	965.492	3890.61	1397.66	2643.1	1682.51	4124.97	466.58	798.833	656.6	1104999	232.235	107.544	340.549	-137.714	232.235	107.545	340.497	-148.29	0.0230832	0.000230967	0.0237608	0.022517	0.00853592	8.00222	3.9171	75.6268	-10.7837	-232.28	22.6914	22.8288	30990.213457107544
221	3257.71	1083.26	4053.47	1129.4	3213.27	1125.28	4055.03	1080.31	862.6	951.2	1109999	233.035	108.004	343.209	-193.439	233.034	108.006	339.654	-145.36	0.0229797	0.000145049	0.0234048	0.0227254	0.0033023	8.00085	3.95751	77.2185	-12.8353	-233.077	22.5843	22.2103	31112.04941225052
222	2239.17	1621.43	3990.7	285.875	2849.36	1264.84	3912.62	575.499	588.9	736.2	1114999	233.922	108.436	342.653	-200.624	233.922	108.436	342.728	-188.462	0.0232989	0.000268784	0.0238542	0.0227281	-0.0029398	7.99919	3.94932	79.0855	-13.7246	-233.962	22.8379	23.239	31274.528118371964
223	3223.47	920.646	3875.52	1622.04	3980.18	70.0659	4070.73	3896.58	835.667	1000.0	1119999	235.175	108.469	345.899	-115.502	235.175	108.467	344.853	-135.627	0.0233736	0.00031753	0.0242062	0.0227077	0.0363918	8.00966	3.94694	70.0755	-13.7688	-235.214	23.7001	23.9579	31414.955343723297
224	3427.1	831.544	4019.78	1775.81	3556.84	412.637	3943.58	2845.94	1000.0	916.8	1124999	236.139	108.41	342.34	-139.323	236.138	108.41	342.929	-137.847	0.0235765	0.000321463	0.0242684	0.0229258	-0.00438857	7.99879	3.95297	72.9813	-12.2351	-236.168	23.477	23.4994	31554.847376585007
225	1679.89	1585.87	4013.67	32.3695	3467.87	1286.75	4151.24	895.003	543.75	844.8	1129999	237.063	108.386	342.101	-188.493	237.063	108.387	344.513	-129.997	0.0238923	0.000262712	0.024676	0.0232421	-0.0183849	7.99506	3.9051	81.9575	-11.9006	-237.094	23.1993	23.113	31677.257208108902
226	3649.54	521.158	3948.39	2494.18	2926.09	1375.08	4109.71	807.729	942.667	889.8	1134999	238.407	108.25	344.543	-146.034	238.407	108.251	345.794	-205.748	0.0236953	0.000293235	0.024475	0.023002	0.00501532	8.0013	3.94111	69.886	-13.5005	-238.429	22.6893	22.7616	31834.246335029602
227	2093.48	1194.37	4190.15	890.845	2453.8	1414.64	4055.2	232.471	849.8	724.0	1139999	239.548	108.483	348.744	-263.355	239.548	108.482	343.269	-141.692	0.0237205	0.000193176	0.0242625	0.0232751	0.0105606	8.00279	3.93241	75.5387	-11.4869	-239.578	22.3072	22.4689	31953.619833230972
228	3356.26	1170.89	3998.72	741.949	1643.32	1493.59	3848.24	95.8241	867.167	463.8	1144999	240.276	108.685	346.753	-131.939	240.275	108.686	345.607	-136.86	0.023932	0.000195333	0.0244357	0.0235109	0.00306452	8.00079	3.91498	70.1413	-13.0206	-240.291	22.7263	22.6687	32096.944309473038
229	2151.02	915.884	3789.05	917.309	2252.04	1503.95	3983.38	146.127	632.375	570.4	1149999	241.574	108.511	350.571	-252.622	241.573	108.511	346.793	-226.829	0.0243807	0.000268064	0.024992	0.0237415	0.00449451	8.00118	3.91893	83.4391	-11.1582	-241.583	23.0753	23.3615	32236.991406679153
230	3319.8	855.181	4007.65	1684.69	3003.15	1270.92	4204.32	1087.13	989.4	752.0	1154999	242.179	108.677	345.587	-241.892	242.178	108.676	350.23	-141.376	0.0243469	0.000236466	0.0249217	0.0238606	0.0126699	8.00339	3.91726	72.1579	-12.4218	-242.179	23.6173	23.5473	32374.87936067581
231	2623.36	1325.38	4031.73	655.335	3866.29	506.738	4189.37	2856.11	784.0	1000.0	1159999	242.841	108.534	346.336	-121.363	242.84	108.535	345.074	-128.032	0.0245002	0.000220887	0.0251191	0.0238378	-0.00370463	7.99896	3.93375	73.3249	-11.8934	-242.843	23.9799	24.2129	32507.439260482788
232	2699.11	1239.76	3917.6	787.668	3043.21	1148.98	4009.93	1132.94	946.333	1000.0	1164999	243.826	108.325	346.445	-137.908	243.826	108.323	346.305	-126.03	0.0243701	0.000269709	0.0248777	0.0236515	-0.00422933	7.99883	3.93201	77.927	-13.7121	-243.834	23.0594	23.5097	32665.786609888077
233	3010.72	1353.17	4025.28	456.369	3526.24	852.453	4014.79	1823.71	774.0	1000.0	1169999	244.956	108.334	351.968	-106.926	244.956	108.335	347.705	-141.772	0.0244711	0.000375742	0.0250884	0.0236739	0.00253466	8.00065	3.91743	80.7715	-18.7932	-244.964	22.7085	22.954	32796.769588947296
234	1795.18	1189.01	3524.12	212.778	2113.46	1281.6	3950.99	535.042	671.714	579.6	1174999	245.822	108.099	346.995	-184.912	245.822	108.099	344.753	-138.077	0.0244937	0.000241705	0.0251358	0.0238231	-0.0117723	7.9968	3.89569	79.9174	-11.5468	-245.833	22.9839	23.085	32927.60857319832
235	2784.36	1497.59	3907.92	246.712	2457.49	1100.19	3981.09	1403.65	746.714	605.0	1179999	246.946	107.981	350.815	-162.737	246.945	107.981	345.094	-144.09	0.0247285	0.000327566	0.0254265	0.0239933	0.009768	8.0026	3.88768	73.2145	-12.8517	-246.952	23.1874	23.303	33072.32348847389
236	3365.48	998.556	4039.97	1197.28	3404.28	616.332	3796.84	2180.0	885.333	1000.0	1184999	248.527	107.789	352.976	-178.094	248.527	107.79	347.78	-184.478	0.0249229	0.000279358	0.0255894	0.0243058	0.0119431	8.00319	3.92667	80.1208	-10.561	-248.533	22.8853	23.2169	33221.035789728165
237	2485.9	1425.28	4083.16	465.047	3320.77	711.776	4044.59	2425.1	634.75	850.4	1189999	249.43	107.761	354.555	-145.011	249.43	107.759	348.271	-193.634	0.0250544	0.000267831	0.0256971	0.0244784	0.0114445	8.00307	3.87727	81.0611	-10.8118	-249.427	23.1051	23.7403	33362.93401837349
238	2652.06	1428.65	4177.36	526.528	2546.65	532.162	3085.35	1530.22	785.167	706.8	1194999	250.593	107.456	357.242	-153.68	250.593	107.453	349.521	-138.472	0.0252559	0.000371663	0.0259655	0.0243443	-0.00532809	7.99852	3.85887	80.4571	-12.1702	-250.599	23.3278	23.7875	33494.547466278076
239	2133.81	1368.61	4030.33	568.651	2552.04	1519.29	4218.86	666.229	766.714	783.0	1199999	251.718	107.461	353.569	-156.659	251.718	107.462	352.596	-175.167	0.0253445	0.000258837	0.0260091	0.024747	0.00781235	8.0021	3.88944	74.0064	-15.1985	-251.718	23.1179	23.2929	33643.967237234116
240	3801.06	215.571	4032.63	3507.3	3422.83	1176.18	4209.96	1082.99	973.2	1000.0	1204999	252.33	107.786	352.234	-181.518	252.33	107.785	351.22	-158.248	0.0253402	0.000243409	0.0260931	0.0248783	-0.00168927	7.99951	3.88253	78.7475	-12.2592	-252.314	23.3739	23.417	33780.993814229965
241	1776.12	1637.16	4117.97	9.94562	1818.5	1151.1	3944.45	647.103	542.111	456.8	1209999	252.92	108.057	351.431	-133.526	252.92	108.056	349.698	-143.271	0.0253487	0.000194818	0.0259835	0.0249025	-0.0114045	7.99687	3.90199	83.4731	-12.3335	-252.918	22.6787	23.1406	33915.98016858101
242	3698.3	591.444	4142.95	2526.24	2712.6	1106.86	4088.44	1456.68	920.0	770.4	1214999	254.154	107.861	350.475	-157.198	254.154	107.859	350.751	-167.062	0.0255707	0.000314839	0.0262137	0.0248747	0.0212482	8.00574	3.8735	80.8837	-12.0927	-254.128	23.4319	24.1512	34044.84948539734
243	2787.07	1238.88	4151.19	620.111	2591.47	1158.67	3986.91	1142.48	839.0	938.8	1219999	255.309	107.721	350.969	-160.056	255.308	107.721	352.956	-179.721	0.0255335	0.000282709	0.025999	0.0248289	-0.0161481	7.99558	3.84678	80.4395	-13.3123	-255.299	22.6315	22.9235	34186.08923006058
244	3079.82	939.05	4037.29	1652.17	3041.25	1148.62	3936.56	935.811	951.667	937.2	1224999	256.035	107.981	357.329	-141.403	256.035	107.98	354.654	-176.287	0.0253734	0.000234098	0.0259321	0.0247623	0.0167078	8.00452	3.89606	72.1043	-12.9739	-256.019	23.2114	23.4961	34345.22382235527
245	2014.04	1412.98	4051.04	600.211	2750.91	1325.94	4271.24	523.022	743.0	927.0	1229999	256.875	108.078	356.732	-141.166	256.875	108.077	352.032	-135.122	0.0254914	0.000378524	0.0264081	0.0245821	-0.00868942	7.9976	3.90007	79.4564	-12.0505	-256.842	23.6992	24.0019	34471.2750954628
246	3094.34	1372.89	4096.2	877.855	3109.98	723.925	4027.22	2382.63	781.857	788.6	1234999	257.347	107.858	353.613	-150.146	257.347	107.857	351.174	-129.31	0.0256032	0.000275102	0.026278	0.0250387	-0.00375771	7.99894	3.88792	81.967	-11.9107	-257.314	23.2345	23.6078	34623.27381873131
247	2943.9	822.977	3798.61	1510.38	2431.68	1252.59	3987.07	832.039	1000.0	652.8	1239999	257.944	108.074	357.074	-112.44	257.944	108.074	356.029	-156.432	0.025552	0.000214413	0.0261205	0.0250358	-0.00147319	7.99957	3.92685	81.9937	-11.8511	-257.919	23.2967	23.4741	34762.311378240585
248	2294.1	1611.29	4063.43	108.028	3994.02	85.0442	4083.1	3868.18	691.286	1000.0	1244999	258.525	108.387	353.769	-162.109	258.525	108.386	353.514	-166.337	0.0255048	0.000344471	0.0263635	0.0249245	0.00926223	8.00249	3.90658	70.0891	-12.6792	-258.493	22.1636	22.5377	34898.56912398338
249	2803.89	935.378	3954.13	1058.23	2998.28	846.009	4054.26	1945.64	743.571	747.4	1249999	259.174	108.299	356.118	-148.077	259.173	108.3	354.957	-181.259	0.0259457	0.000314215	0.0267915	0.0250675	0.000221745	8.00003	3.9187	87.2441	-13.2424	-259.118	23.9129	23.8224	35043.44142794609
250	2238.76	1550.62	4082.83	252.066	2938.95	1318.63	4090.89	797.297	564.333	841.0	1254999	259.674	108.326	358.733	-187.134	259.673	108.324	357.979	-183.618	0.0258848	0.000306812	0.0265765	0.0252498	0.019145	8.00522	3.92152	88.0485	-12.5813	-259.622	23.3149	23.7808	35185.432227134705
251	2086.53	1561.26	4087.51	6.33427	2902.58	1178.25	4234.51	1238.04	548.333	810.4	1259999	260.339	108.376	361.582	-238.694	260.339	108.375	356.762	-305.828	0.0259345	0.000275202	0.0264361	0.0253516	-0.00238374	7.99932	3.87624	78.8985	-13.4051	-260.274	24.449	24.9617	35323.44429421425
