Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
161	10121.4	145.475	10279.7	9898.45	10453.5	90.2886	10570.9	10343.7	1000.0	1000.0	809999	769.303	135.467	924.858	-232.108	769.303	135.469	923.819	-231.696	769.092	134.528	920.555	-177.988	6.22585	3.83807	54.1834	-13.7126	-770.101	14.2104	13.7906	10.8987	30822.766382694244
162	10209.2	105.135	10341.8	10051.0	10498.6	52.6842	10554.9	10404.2	1000.0	1000.0	814999	771.065	134.656	926.214	-154.409	771.065	134.658	925.583	-181.28	770.835	133.712	923.277	-184.61	6.21589	3.83241	53.1918	-13.4889	-771.853	14.6164	14.3563	11.1789	31010.48874950409
163	10111.1	146.377	10259.5	9919.94	10486.7	77.6468	10593.3	10418.3	1000.0	1000.0	819999	772.52	134.53	925.512	-177.533	772.52	134.532	925.752	-146.689	772.278	133.586	922.578	-140.287	6.2239	3.82347	51.1823	-12.8159	-773.297	14.0267	13.7004	10.8226	31196.92266178131
164	10236.0	70.5739	10362.9	10150.3	10623.4	89.5015	10760.3	10518.0	1000.0	1000.0	824999	773.835	134.597	927.068	-172.153	773.836	134.599	927.803	-164.237	773.601	133.653	928.074	-174.119	6.2101	3.8395	57.8146	-15.2496	-774.623	14.308	14.0132	11.1507	31383.674669265747
165	10092.1	288.994	10428.0	9602.22	10553.9	166.465	10780.0	10318.5	1000.0	1000.0	829999	775.1	135.273	928.589	-183.62	775.1	135.275	929.46	-176.894	774.854	134.338	926.406	-173.692	6.23083	3.84694	63.6293	-14.206	-775.883	14.4081	14.0558	11.0012	31571.057255983353
166	10183.3	138.347	10309.1	9929.03	10589.3	76.7536	10707.0	10491.1	1000.0	1000.0	834999	776.679	134.742	929.019	-181.0	776.679	134.744	927.567	-165.473	776.443	133.796	927.193	-175.541	6.25265	3.86387	53.8149	-14.8447	-777.46	14.2513	13.8997	10.7848	31757.724767923355
167	10338.5	158.181	10608.7	10146.5	10402.2	302.581	10635.2	9817.06	1000.0	1000.0	839999	778.052	135.144	930.893	-140.492	778.052	135.145	930.341	-156.996	777.803	134.202	928.865	-161.869	6.28458	3.86117	56.2844	-13.6988	-778.828	14.3167	13.9515	11.1034	31945.098027467728
168	10231.1	108.105	10370.0	10082.8	10531.5	60.6714	10607.4	10467.2	1000.0	1000.0	844999	779.449	134.514	932.241	-179.885	779.449	134.515	933.18	-183.49	779.192	133.553	932.824	-193.421	6.27224	3.84984	60.3997	-13.46	-780.209	14.5017	14.2156	11.2745	32131.465267419815
169	10231.9	144.292	10446.2	10030.9	10729.8	287.522	11054.2	10243.9	1000.0	1000.0	849999	780.388	134.74	932.885	-158.521	780.388	134.741	932.286	-153.044	780.134	133.797	934.754	-156.512	6.24052	3.844	59.7863	-12.7161	-781.157	14.1779	13.9412	10.8921	32319.37531685829
170	10180.4	196.456	10404.2	9811.77	10621.0	27.7018	10656.8	10584.6	1000.0	1000.0	854999	781.399	135.419	933.693	-175.669	781.399	135.42	933.563	-170.658	781.134	134.48	932.867	-195.584	6.2457	3.85368	65.2134	-13.0565	-782.151	14.1194	13.8105	10.7863	32506.564763069153
171	10149.2	288.943	10595.7	9742.49	10601.1	152.139	10782.5	10403.9	1000.0	1000.0	859999	782.613	135.267	933.514	-194.2	782.613	135.269	933.903	-187.83	782.35	134.332	932.073	-192.242	6.26101	3.86036	52.9795	-15.1513	-783.375	14.4329	14.076	10.9565	32692.637917995453
172	10144.0	117.955	10308.6	9993.17	10598.2	59.0186	10689.3	10528.9	1000.0	1000.0	864999	784.06	134.978	933.558	-159.012	784.06	134.979	933.387	-178.603	783.792	134.035	932.855	-175.839	6.24524	3.84402	56.3373	-14.274	-784.813	14.2396	13.9882	10.9183	32879.23291897774
173	10265.8	139.514	10507.3	10087.1	10550.7	124.107	10666.9	10344.9	1000.0	1000.0	869999	785.067	135.148	935.888	-168.852	785.068	135.15	936.415	-156.541	784.798	134.188	937.74	-140.454	6.28621	3.86169	53.207	-13.8588	-785.814	14.2787	13.8808	10.9086	33065.53883743286
174	10221.5	101.929	10393.2	10118.1	10725.8	94.4268	10897.0	10638.3	1000.0	1000.0	874999	786.311	135.15	935.434	-181.269	786.311	135.152	936.029	-183.71	786.031	134.205	936.08	-171.78	6.24215	3.86031	57.4946	-13.4887	-787.047	14.5212	14.1799	10.9937	33252.66715979576
175	10461.0	113.814	10685.4	10382.5	10695.4	65.8379	10808.1	10623.9	1000.0	1000.0	879999	787.455	134.767	940.217	-175.704	787.455	134.768	938.41	-193.717	787.178	133.82	940.331	-193.798	6.3071	3.86319	51.0356	-14.3052	-788.189	14.8006	14.4704	11.3716	33439.686618328094
176	10348.1	150.229	10580.2	10171.5	10646.0	131.838	10872.9	10483.9	1000.0	1000.0	884999	788.653	135.588	939.597	-200.314	788.653	135.59	942.846	-193.677	788.396	134.639	939.881	-178.693	6.28648	3.84931	58.8696	-12.9342	-789.419	14.295	13.9837	11.1151	33626.185769319534
177	10296.6	185.046	10522.9	10087.7	10587.9	99.6418	10765.9	10487.7	1000.0	1000.0	889999	790.293	135.039	939.561	-174.242	790.294	135.04	941.842	-174.679	790.015	134.076	940.296	-169.41	6.34486	3.86093	65.0289	-13.411	-791.036	14.5111	14.2352	11.0392	33813.88489031792
178	10253.5	50.2196	10323.2	10168.5	10646.8	54.3661	10731.6	10572.7	1000.0	1000.0	894999	791.455	135.3	942.256	-197.751	791.455	135.302	942.694	-154.966	791.188	134.342	940.661	-163.0	6.32413	3.85859	60.4511	-13.5121	-792.21	14.3035	14.0268	11.0357	34001.38108372688
179	10367.1	79.4895	10495.8	10277.3	10647.4	149.442	10878.8	10490.3	1000.0	1000.0	899999	793.056	134.484	945.204	-164.184	793.056	134.484	945.855	-143.52	792.783	133.521	944.224	-164.117	6.34136	3.87491	60.4801	-13.277	-793.802	14.2655	13.9378	10.8642	34187.89348626137
180	10247.6	193.331	10510.7	9948.98	10736.5	141.332	11001.7	10578.5	1000.0	1000.0	904999	794.191	134.576	945.259	-129.922	794.191	134.577	945.452	-142.731	793.903	133.628	946.888	-121.652	6.31969	3.85989	57.3983	-13.806	-794.915	14.271	13.9634	11.026	34374.60454940796
181	10363.1	141.629	10599.7	10234.0	10773.2	92.6833	10923.5	10668.6	1000.0	1000.0	909999	795.038	134.894	949.357	-191.517	795.038	134.895	949.419	-198.107	794.745	133.94	950.416	-206.791	6.34525	3.87502	66.3662	-12.4386	-795.77	14.7561	14.4776	11.4214	34561.94484806061
182	10330.5	65.586	10419.5	10251.3	10717.9	129.004	10935.9	10580.5	1000.0	1000.0	914999	795.983	134.689	948.191	-236.709	795.982	134.69	948.54	-221.765	795.694	133.729	946.659	-217.697	6.3184	3.87527	68.0615	-13.2688	-796.717	14.7087	14.4255	11.3478	34749.45980763435
183	10288.8	145.548	10555.1	10110.7	10703.4	97.527	10838.6	10556.5	1000.0	1000.0	919999	797.188	134.922	950.376	-157.851	797.188	134.924	949.699	-192.824	796.897	133.961	947.764	-176.171	6.33436	3.87638	65.632	-14.8146	-797.914	14.6236	14.3687	11.1557	34936.696818590164
184	10348.2	182.576	10616.4	10127.8	10756.7	172.159	11017.8	10477.8	1000.0	1000.0	924999	798.41	134.383	950.166	-187.402	798.409	134.384	951.043	-189.119	798.105	133.426	949.517	-187.415	6.31674	3.8508	63.0178	-13.8682	-799.134	14.5606	14.2684	11.0719	35124.098803281784
185	10422.9	114.574	10579.4	10237.4	10737.8	69.2632	10809.4	10650.3	1000.0	1000.0	929999	799.27	135.013	966.815	-179.776	799.269	135.014	966.28	-196.009	798.965	134.061	968.916	-159.277	6.33078	3.88632	66.9675	-14.611	-799.986	14.5204	14.2753	11.0261	35311.04140329361
186	10352.2	98.5304	10527.5	10226.0	10397.7	63.9331	10493.5	10323.1	1000.0	1000.0	934999	800.384	134.713	968.79	-178.198	800.384	134.714	965.992	-200.523	800.083	133.765	973.761	-183.891	6.32031	3.88279	63.5539	-13.2735	-801.099	14.2043	13.9807	10.8447	35497.15529704094
187	10182.6	391.813	10621.9	9475.17	10396.4	70.2141	10485.8	10276.3	1000.0	1000.0	939999	801.568	135.096	969.438	-188.141	801.568	135.097	968.775	-161.817	801.262	134.143	971.444	-190.454	6.33053	3.89005	61.0022	-12.5301	-802.274	14.4596	14.2578	11.0289	35684.94908666611
188	10406.4	162.595	10706.1	10214.9	10732.7	54.8556	10823.2	10657.8	1000.0	1000.0	944999	802.432	135.279	967.271	-140.95	802.432	135.281	968.87	-144.08	802.119	134.335	965.962	-153.446	6.31281	3.884	59.7708	-15.1092	-803.137	14.5018	14.1873	11.1508	35871.58254647255
189	10337.2	137.572	10552.5	10131.4	10716.3	97.0423	10801.1	10535.5	1000.0	1000.0	949999	803.311	135.386	969.081	-132.651	803.311	135.387	969.109	-115.457	802.998	134.439	974.0	-124.794	6.30614	3.86807	57.9334	-15.0087	-804.012	14.4291	14.1458	10.9363	36058.670404434204
190	10468.2	174.984	10648.8	10135.6	10432.9	143.997	10630.7	10276.9	1000.0	1000.0	954999	804.627	135.094	969.567	-131.765	804.627	135.095	968.873	-136.324	804.313	134.147	966.478	-146.25	6.31574	3.87146	57.6429	-15.967	-805.325	14.3252	14.0634	10.9687	36245.53692126274
191	10364.4	140.227	10585.3	10208.9	10718.8	79.0816	10819.1	10601.0	1000.0	1000.0	959999	805.43	135.164	971.63	-179.225	805.43	135.165	969.412	-178.96	805.108	134.221	973.037	-207.242	6.33152	3.87933	58.64	-13.1862	-806.126	14.4715	14.2009	11.1654	36433.444892168045
192	10257.2	237.145	10536.8	9882.07	10765.1	122.378	10991.2	10646.1	1000.0	1000.0	964999	806.605	135.097	971.018	-222.532	806.606	135.098	969.681	-262.971	806.289	134.153	971.546	-217.61	6.31	3.86992	66.5702	-11.9001	-807.3	14.7596	14.4819	11.1901	36620.34338140488
193	10500.7	101.034	10667.5	10395.5	10683.8	188.731	10864.2	10352.8	1000.0	1000.0	969999	807.506	135.098	972.37	-197.455	807.506	135.099	971.643	-200.618	807.179	134.157	976.438	-245.688	6.32451	3.87173	54.4128	-12.9182	-808.194	14.4881	14.2577	11.1629	36807.271902799606
194	10441.3	107.875	10588.6	10277.7	10704.4	114.289	10833.7	10549.1	1000.0	1000.0	974999	808.661	135.148	974.882	-168.729	808.661	135.149	974.206	-183.739	808.321	134.212	976.287	-176.666	6.34013	3.8682	64.2914	-12.8963	-809.334	14.583	14.3958	11.311	36993.96368908882
195	10470.4	129.687	10626.8	10323.4	10683.0	112.087	10875.0	10555.4	1000.0	1000.0	979999	809.902	134.738	976.275	-190.289	809.903	134.739	973.837	-173.778	809.576	133.775	978.354	-184.422	6.36484	3.89039	64.1613	-13.697	-810.589	14.6291	14.2881	11.1445	37180.32637667656
196	10265.8	182.912	10482.2	9965.46	10692.6	80.4266	10793.3	10580.1	1000.0	1000.0	984999	810.818	135.002	975.798	-165.31	810.819	135.002	974.301	-173.092	810.487	134.052	978.784	-170.197	6.33288	3.8784	64.3358	-13.5383	-811.507	14.6092	14.3755	11.0512	37367.5861184597
197	10476.8	189.685	10663.7	10127.8	10735.3	38.8924	10790.3	10680.6	1000.0	1000.0	989999	811.942	134.917	977.591	-161.795	811.942	134.918	975.162	-165.665	811.617	133.965	981.517	-136.609	6.36423	3.88365	66.1127	-12.5274	-812.643	14.6017	14.3702	11.0833	37554.80935931206
198	10270.2	96.6393	10393.0	10131.9	10723.0	128.535	10927.8	10534.1	1000.0	1000.0	994999	813.341	134.679	980.23	-147.316	813.342	134.68	977.683	-175.528	813.014	133.736	975.769	-160.082	6.38358	3.8931	61.7863	-11.7686	-814.026	14.4957	14.253	11.017	37741.24156665802
199	10488.2	33.756	10550.2	10450.0	9211.25	3228.58	10944.8	2756.52	1000.0	1000.0	999999	814.224	134.8	979.361	-145.522	814.224	134.802	976.838	-144.885	813.883	133.846	982.001	-124.965	6.36455	3.86786	59.7578	-13.3029	-814.9	14.6558	14.4982	11.3679	37928.38234734535
200	10454.4	323.778	10861.9	9896.1	10632.9	145.653	10805.8	10447.6	1000.0	1000.0	1004999	816.089	133.086	976.898	-118.349	816.089	133.087	977.429	-145.788	815.721	132.153	983.923	-177.719	6.36481	3.87896	65.2228	-12.5048	-816.738	14.5209	14.2486	11.0356	38115.357219457626
201	10333.7	156.371	10560.7	10128.5	10981.7	142.866	11175.8	10807.7	1000.0	1000.0	1009999	818.832	129.52	976.997	-104.534	818.832	129.522	974.925	-102.714	818.434	128.638	975.449	-114.388	6.3743	3.86661	62.8593	-13.6473	-819.426	14.2845	14.0375	10.8777	38302.801548957825
202	10630.6	213.906	10830.1	10274.9	10830.5	64.6655	10904.9	10733.7	1000.0	1000.0	1014999	822.745	120.759	975.566	-124.844	822.745	120.76	976.207	-112.736	822.337	119.851	975.694	-122.082	6.40863	3.83197	54.3745	-16.849	-823.327	14.3629	14.1472	11.0536	38490.85042095184
203	10531.6	150.71	10705.7	10251.0	10864.9	98.2603	10982.1	10711.4	1000.0	1000.0	1019999	826.008	115.323	981.602	-86.2705	826.008	115.324	980.13	-118.643	825.582	114.43	980.552	-113.428	6.43244	3.82481	57.1188	-13.414	-826.555	14.5748	14.43	10.8159	38677.05598139763
204	10352.1	213.291	10597.5	10045.6	10843.7	81.2511	10985.2	10760.6	1000.0	1000.0	1024999	829.052	111.665	981.079	-168.699	829.052	111.667	980.334	-150.371	828.595	110.808	985.028	-135.274	6.44072	3.81913	60.4244	-14.6191	-829.557	14.3602	14.1187	10.7531	38864.55126786232
205	10444.7	127.701	10617.2	10269.5	10840.2	94.6552	11021.9	10747.8	1000.0	1000.0	1029999	831.582	109.165	983.06	-117.564	831.582	109.166	981.154	-111.144	831.119	108.326	987.007	-140.695	6.49569	3.81979	58.6756	-13.6218	-832.082	14.6496	14.4938	11.1637	39051.971796512604
206	10563.6	208.575	10796.9	10197.0	10903.6	172.256	11105.4	10593.4	1000.0	1000.0	1034999	834.669	104.049	982.927	-181.737	834.669	104.051	979.02	-164.308	834.183	103.225	982.26	-139.7	6.48328	3.8007	59.0514	-16.5712	-835.129	14.512	14.3444	10.5815	39239.188492298126
207	10541.5	93.9673	10645.7	10402.8	11013.9	108.431	11116.7	10803.8	1000.0	1000.0	1039999	837.462	100.664	981.661	-176.632	837.462	100.665	982.074	-144.454	836.967	99.8561	984.244	-160.359	6.46705	3.77318	62.5931	-13.4633	-837.908	14.3878	14.2465	10.831	39426.09123802185
208	10644.9	195.957	11014.8	10454.4	10759.8	121.839	10924.4	10546.6	1000.0	1000.0	1044999	839.849	98.9965	984.258	-177.685	839.849	98.9977	983.513	-187.711	839.327	98.2047	988.347	-181.073	6.49716	3.76847	50.7078	-13.3828	-840.266	14.059	13.903	10.3586	39614.14072561264
209	10479.6	247.716	10765.8	10169.3	10847.1	116.498	11004.7	10642.9	1000.0	1000.0	1049999	842.044	97.9086	982.225	-153.358	842.044	97.9102	983.541	-161.536	841.502	97.1585	983.614	-152.367	6.4828	3.75168	56.2326	-12.3411	-842.427	13.8972	13.7547	10.2494	39800.69643139839
210	10540.8	101.894	10632.9	10347.6	10668.9	49.8908	10746.8	10589.5	1000.0	1000.0	1054999	844.026	96.7774	986.285	-169.716	844.025	96.7785	985.1	-155.183	843.46	96.0446	986.975	-178.129	6.49338	3.76593	59.3472	-14.6184	-844.384	13.9912	13.8191	10.3567	39987.15117573738
211	10337.8	280.771	10722.3	9849.25	10812.6	81.014	10917.8	10668.8	1000.0	1000.0	1059999	846.362	95.4637	982.906	-135.146	846.361	95.4652	986.802	-156.379	845.799	94.7445	985.231	-121.696	6.50916	3.77387	58.3027	-16.7383	-846.708	13.933	13.787	10.3449	40173.77097320557
212	10505.2	126.195	10736.0	10372.7	10921.7	148.295	11200.4	10794.6	1000.0	1000.0	1064999	848.641	93.9925	984.873	-143.934	848.641	93.9945	986.263	-101.494	848.063	93.277	984.313	-126.815	6.50893	3.77363	60.3178	-14.7934	-848.962	13.7998	13.6101	10.0851	40361.329710006714
213	10688.0	62.4948	10786.4	10635.1	10747.5	144.013	10996.4	10581.4	1000.0	1000.0	1069999	850.397	93.798	987.1	-110.395	850.397	93.7988	985.929	-119.028	849.789	93.1289	992.96	-121.477	6.49944	3.78507	53.7795	-14.4799	-850.68	13.6324	13.4877	10.0913	40548.74864649773
214	10526.5	181.017	10737.6	10296.9	10806.7	188.025	11012.3	10481.1	1000.0	1000.0	1074999	852.559	93.0005	989.485	-118.135	852.559	93.0021	987.824	-105.555	851.931	92.3541	991.165	-120.31	6.52376	3.76806	65.7626	-15.5535	-852.82	13.8445	13.578	10.1824	40737.290215969086
215	10606.0	157.845	10747.4	10311.8	10824.2	96.1157	10961.6	10707.6	1000.0	1000.0	1079999	854.2	92.7341	988.686	-83.3007	854.2	92.7357	989.151	-82.8778	853.558	92.1212	992.293	-99.9424	6.52547	3.76106	56.0821	-13.4138	-854.437	13.5096	13.3419	10.1206	40924.77855563164
216	10578.5	90.9532	10732.3	10482.1	10799.2	38.906	10859.8	10755.3	1000.0	1000.0	1084999	855.664	92.8188	987.257	-208.085	855.665	92.8207	990.249	-203.18	855.008	92.2071	985.856	-149.109	6.47927	3.7518	58.939	-12.5461	-855.9	13.9006	13.6922	10.1823	41114.10390305519
217	10605.2	171.016	10782.8	10357.0	10788.8	63.5782	10876.2	10678.3	1000.0	1000.0	1089999	857.723	92.2774	990.713	-243.896	857.723	92.2794	991.001	-221.202	857.073	91.6874	993.985	-213.692	6.51182	3.78593	43.3759	-14.0377	-857.959	13.7203	13.5782	10.2167	41303.542126894
218	10677.8	113.224	10898.4	10586.3	11264.0	127.899	11405.7	11044.4	1000.0	1000.0	1094999	859.547	92.2324	990.547	-298.592	859.547	92.2335	989.592	-279.915	858.877	91.655	989.937	-279.066	6.49364	3.76146	55.9776	-14.1806	-859.766	13.6844	13.5222	10.0419	41492.50515460968
219	10615.1	235.8	10928.4	10207.5	10861.5	93.961	10962.3	10688.1	1000.0	1000.0	1099999	861.605	91.6723	989.555	-131.253	861.605	91.6752	990.022	-143.576	860.93	91.0705	996.365	-151.83	6.48347	3.76177	59.6373	-17.4828	-861.814	13.5749	13.4226	10.2415	41681.36212038994
220	10646.0	292.385	10931.3	10112.5	11100.0	106.833	11286.9	10978.0	1000.0	1000.0	1104999	863.244	89.898	987.99	-143.208	863.244	89.8988	990.355	-151.043	862.551	89.3474	990.665	-163.33	6.50973	3.77796	60.094	-13.1906	-863.431	13.6768	13.5168	10.2234	41869.67211031914
221	10656.5	178.462	10914.2	10430.8	10939.8	99.5918	11077.9	10820.5	1000.0	1000.0	1109999	865.265	87.5666	991.658	-180.851	865.266	87.5679	992.441	-154.813	864.561	87.0245	989.223	-122.436	6.49674	3.76434	49.5586	-12.3458	-865.448	13.6366	13.4408	10.1244	42059.05937170982
222	9674.72	1807.68	10794.5	6083.31	11151.3	116.325	11327.5	11012.1	1000.0	1000.0	1114999	866.801	86.4704	994.49	-277.785	866.801	86.4733	992.273	-218.199	866.088	85.9384	999.21	-188.157	6.51871	3.77903	56.6059	-14.3413	-866.983	14.0986	13.8055	10.5249	42248.19991326332
223	10757.2	107.382	10923.7	10619.8	10977.9	158.196	11117.0	10683.1	1000.0	1000.0	1119999	869.565	82.4211	997.149	-288.247	869.565	82.4236	996.484	-297.766	868.859	81.8611	993.05	-279.078	6.53266	3.7926	59.1131	-14.3077	-869.746	14.3572	14.1586	10.5957	42437.69083213806
224	10168.7	1105.62	10911.3	7968.87	11235.5	50.8988	11319.1	11183.3	1000.0	1000.0	1124999	871.924	76.4532	996.213	-394.418	871.923	76.4533	996.43	-349.087	871.199	75.8685	998.153	-273.993	6.47158	3.7552	52.1232	-13.5793	-872.099	14.4776	14.318	10.4497	42627.469729185104
225	10758.8	169.567	11023.5	10501.0	11084.7	74.5921	11174.4	10948.5	1000.0	1000.0	1129999	873.508	76.7156	993.207	-315.385	873.508	76.7183	997.35	-295.362	872.791	76.1497	993.372	-265.508	6.46345	3.75545	53.5126	-16.6374	-873.683	14.094	13.9165	10.4987	42817.57191324234
226	10810.4	63.6722	10902.6	10705.1	11036.9	116.63	11231.8	10921.5	1000.0	1000.0	1134999	875.011	76.3697	997.037	-250.781	875.012	76.3713	996.935	-259.969	874.265	75.8169	998.861	-251.675	6.50586	3.77374	55.965	-13.7362	-875.153	13.6711	13.5902	10.4642	43006.552643060684
227	10848.9	54.6547	10956.9	10814.2	11144.3	117.21	11312.7	10982.4	1000.0	1000.0	1139999	876.634	76.2964	996.962	-226.121	876.634	76.2991	998.683	-213.802	875.891	75.7514	1002.73	-174.135	6.53966	3.76584	58.6464	-13.8898	-876.768	13.7867	13.6499	10.4117	43196.14318943024
228	10659.4	134.867	10826.4	10452.4	11102.9	65.7657	11202.2	11017.2	1000.0	1000.0	1144999	878.832	75.8658	999.566	-152.678	878.833	75.867	1000.64	-185.352	878.08	75.3181	1004.1	-163.54	6.49729	3.78619	57.1704	-13.6602	-878.977	13.8082	13.8146	10.5148	43387.03875756264
229	10629.2	159.909	10848.1	10491.3	11153.5	105.042	11273.7	11014.6	1000.0	1000.0	1149999	880.225	76.23	1001.12	-150.978	880.225	76.2305	1000.21	-135.711	879.454	75.6964	1005.55	-154.457	6.49339	3.78441	49.9101	-14.3492	-880.352	13.7123	13.606	10.3135	43576.95526814461
230	10757.7	205.974	11143.0	10598.6	11154.0	65.5396	11238.0	11037.0	1000.0	1000.0	1154999	881.608	75.944	1002.41	-156.578	881.608	75.9459	1002.77	-150.087	880.826	75.4123	1006.69	-176.643	6.50241	3.76946	53.213	-13.2115	-881.733	13.8775	13.9093	10.6181	43767.720396995544
231	10952.5	119.402	11088.7	10755.8	11264.3	85.8036	11394.1	11161.4	1000.0	1000.0	1159999	883.271	75.4212	1004.06	-125.933	883.271	75.4229	1004.04	-145.254	882.494	74.8755	1008.43	-107.919	6.5113	3.78454	51.1704	-12.9239	-883.399	13.6993	13.6763	10.3697	43958.206149339676
232	10700.8	139.516	10913.8	10477.8	11035.3	85.7528	11181.6	10918.6	1000.0	1000.0	1164999	885.035	74.451	1004.54	-82.8433	885.035	74.4519	1004.35	-84.4147	884.243	73.9028	1007.94	-64.1443	6.49398	3.77217	52.6317	-15.2103	-885.142	13.6426	13.6101	10.5347	44148.76176047325
233	10795.2	211.121	10991.9	10403.8	10863.0	131.107	11017.9	10687.9	1000.0	1000.0	1169999	886.43	73.857	1003.93	-51.5927	886.43	73.8582	1004.47	-54.7264	885.624	73.3155	1005.37	-22.0279	6.5199	3.76192	45.9419	-12.7106	-886.521	13.7293	13.8227	10.7441	44338.94121718407
234	10635.7	176.391	10916.6	10443.4	11142.6	175.705	11393.4	10904.2	1000.0	1000.0	1174999	887.798	73.5094	1003.67	-8.11918	887.798	73.5101	1004.68	-35.8731	886.987	72.9672	1005.61	-21.3862	6.50045	3.77605	51.9767	-14.0737	-887.889	13.8324	13.7804	10.3982	44529.537705898285
235	10873.0	153.383	10977.8	10570.0	11212.4	112.693	11310.9	11003.8	1000.0	1000.0	1179999	889.23	73.0457	1002.41	19.982	889.23	73.0465	1003.76	36.5988	888.414	72.5254	1002.06	31.9117	6.52936	3.76866	47.6561	-15.7289	-889.313	13.5096	13.5638	10.6178	44720.010919094086
236	10784.9	92.7904	10919.7	10629.9	11123.0	150.867	11312.6	10912.2	1000.0	1000.0	1184999	891.079	72.7399	1006.51	13.3454	891.079	72.7402	1005.98	42.6402	890.257	72.2287	1008.43	24.9155	6.52777	3.78638	47.7631	-13.6158	-891.15	13.2138	13.2496	10.2527	44911.12656879425
237	10483.7	375.72	10979.8	9830.9	11163.4	90.2331	11238.1	10994.5	1000.0	1000.0	1189999	892.476	72.7767	1007.21	55.1827	892.476	72.7779	1006.56	49.318	891.652	72.2757	1009.53	51.8185	6.51089	3.81567	47.3979	-14.6355	-892.551	13.3968	13.4185	10.6051	45102.538167476654
238	10887.7	115.78	11009.6	10721.1	11133.0	324.389	11521.1	10541.5	1000.0	1000.0	1194999	894.137	72.4507	1008.09	81.2517	894.137	72.4521	1007.28	99.4013	893.297	71.9609	1010.44	47.9208	6.55225	3.78733	51.7831	-11.144	-894.195	13.3966	13.3554	10.5399	45293.17671060562
239	10871.9	140.852	11076.1	10650.2	11322.7	101.728	11420.0	11158.5	1000.0	1000.0	1199999	895.388	72.3942	1010.29	50.434	895.388	72.3939	1010.01	80.9731	894.54	71.9025	1010.7	105.769	6.53544	3.79719	48.1396	-12.7465	-895.44	13.387	13.4846	10.4227	45483.1706237793
240	10837.6	153.965	11075.8	10629.4	11207.7	49.6329	11267.8	11128.6	1000.0	1000.0	1204999	897.185	72.1859	1011.25	74.451	897.185	72.1863	1011.26	104.332	896.343	71.6979	1012.06	99.5712	6.59943	3.79183	46.0729	-14.0577	-897.241	13.2468	13.3056	10.2992	45673.662388563156
241	10797.8	55.2152	10891.9	10726.2	10220.0	50.4303	10289.1	10158.5	1000.0	1000.0	1209999	898.805	71.7263	1010.23	60.8535	898.805	71.7268	1011.08	82.2451	897.954	71.2545	1011.1	91.5933	6.58317	3.80062	48.7863	-12.2218	-898.849	13.3113	13.4845	10.6398	45864.22865962982
242	10710.6	462.998	11321.6	9893.55	11324.6	107.883	11468.9	11157.1	1000.0	1000.0	1214999	900.531	71.6251	1012.54	59.022	900.531	71.6258	1011.51	90.4937	899.674	71.1711	1012.29	137.996	6.61652	3.80195	49.8413	-12.9423	-900.571	13.339	13.3481	10.5724	46054.527329444885
243	10938.4	170.507	11201.1	10730.0	10992.5	63.4702	11068.0	10879.0	1000.0	1000.0	1219999	901.986	71.8889	1013.21	91.048	901.986	71.8897	1015.53	72.0272	901.112	71.4542	1015.14	105.791	6.61274	3.8191	52.4128	-12.571	-902.01	13.5254	13.7175	10.7526	46246.09409737587
244	11072.0	169.564	11342.6	10829.4	11314.5	134.675	11521.3	11185.8	1000.0	1000.0	1224999	903.692	72.0366	1016.28	106.982	903.691	72.0367	1018.35	116.075	902.824	71.6155	1016.83	84.1824	6.61734	3.80767	43.3723	-13.7809	-903.715	13.3456	13.5398	10.7146	46435.58522224426
245	10819.6	188.574	11110.2	10531.3	11555.2	86.5191	11710.0	11448.8	1000.0	1000.0	1229999	905.206	72.6701	1017.95	98.1224	905.206	72.6698	1020.06	92.7396	904.328	72.27	1015.79	99.0384	6.61141	3.80619	50.5046	-12.2173	-905.219	13.1931	13.4207	10.6423	46625.40061903
246	10952.3	80.6329	11108.1	10881.4	11435.2	85.8302	11527.9	11276.4	1000.0	1000.0	1234999	906.814	73.0055	1017.78	97.521	906.815	73.0056	1018.18	93.7607	905.934	72.6096	1017.87	77.7445	6.61565	3.80924	42.4317	-12.1532	-906.833	13.3656	13.481	10.7721	46816.890001297
247	11056.2	78.6463	11181.9	10971.1	11530.8	99.446	11632.6	11365.2	1000.0	1000.0	1239999	908.393	73.3637	1019.65	50.9297	908.393	73.364	1019.37	68.6365	907.518	72.9527	1018.67	79.2445	6.65109	3.82215	50.8641	-13.7555	-908.415	13.6372	13.8523	10.8761	47007.848977565765
248	11104.6	178.372	11317.9	10832.5	11112.5	102.076	11245.3	10998.8	1000.0	1000.0	1244999	910.206	73.2393	1021.0	86.8278	910.205	73.2388	1021.12	89.7436	909.329	72.8441	1023.35	91.5857	6.66389	3.80587	50.681	-12.6392	-910.216	13.2581	13.4659	10.7614	47196.937769412994
