Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	Time
163	10634.5	94.5659	10790.2	10525.3	11029.8	121.155	11207.3	10880.5	1000.0	1000.0	819999	773.699	143.514	929.834	-1.89783	773.699	143.513	931.197	-17.1897	0.255034	0.0018403	0.258887	0.251017	-0.00224849	5.9983	3.78388	45.9785	-15.0062	-773.115	20.1324	20.3454	20145.511164426804
164	10684.3	207.274	10919.6	10411.6	10905.4	113.787	11031.1	10741.6	1000.0	1000.0	824999	775.276	143.419	930.888	9.91837	775.276	143.419	932.669	-1.00511	0.256297	0.0027872	0.262102	0.250236	0.000345312	6.00019	3.76997	39.3213	-17.4223	-774.689	20.0871	20.2563	20266.905880212784
165	10565.3	253.741	10898.6	10126.8	11228.0	68.9579	11323.9	11138.7	1000.0	1000.0	829999	776.899	143.264	934.811	2.94806	776.899	143.264	935.822	14.6519	0.258868	0.00209062	0.264526	0.253988	0.00830886	6.00609	3.77988	50.4384	-13.0811	-776.301	20.3831	20.6839	20388.327624320984
166	10762.6	145.532	10901.0	10556.6	11167.4	228.535	11351.6	10722.0	1000.0	1000.0	834999	778.11	143.78	937.379	2.35401	778.11	143.78	942.713	-12.7486	0.257679	0.00252519	0.26408	0.252181	-0.00248385	5.99808	3.77421	40.2596	-16.3114	-777.515	20.4964	20.658	20509.703798770905
167	10896.5	176.96	11175.8	10635.6	11058.3	68.5736	11117.2	10946.9	1000.0	1000.0	839999	779.758	143.894	940.669	-13.7955	779.758	143.893	941.979	0.0369843	0.257938	0.00337131	0.264616	0.251312	-2.95795e-05	5.99991	3.77181	38.4286	-14.4452	-779.159	20.3682	20.6236	20630.963228940964
168	10742.6	186.463	11050.7	10503.4	11201.6	83.7299	11306.9	11089.4	1000.0	1000.0	844999	781.64	143.535	943.333	25.2766	781.64	143.534	943.251	32.2986	0.259146	0.00241216	0.263541	0.252721	-7.04678e-05	5.99988	3.76193	38.038	-13.5648	-781.041	20.6666	20.9395	20752.49327301979
169	10704.8	106.413	10875.4	10545.2	11154.7	162.718	11375.6	10939.6	1000.0	1000.0	849999	782.769	143.988	944.241	-31.6218	782.769	143.988	944.537	6.13912	0.262833	0.00244807	0.269205	0.256961	-0.0025047	5.99807	3.78158	37.435	-16.7793	-782.166	20.7472	21.0612	20873.76882481575
170	10619.7	222.527	10856.0	10314.0	11225.2	120.23	11385.6	11036.2	1000.0	1000.0	854999	784.185	144.144	945.056	-6.95438	784.185	144.143	948.1	-10.1705	0.260783	0.00177856	0.264955	0.257329	0.00154313	6.00108	3.77458	42.2466	-14.2279	-783.587	20.7487	21.0909	20995.301243543625
171	10882.9	203.116	11097.8	10501.1	11290.5	154.768	11563.2	11126.0	1000.0	1000.0	859999	785.625	143.804	947.402	40.2285	785.626	143.803	948.127	36.1702	0.263021	0.00197174	0.267304	0.257848	0.00336111	6.00244	3.76835	41.1336	-12.4882	-784.988	20.9158	21.2479	21116.821717739105
172	10885.2	57.8237	10967.7	10825.6	11222.6	78.09	11323.6	11091.4	1000.0	1000.0	864999	786.663	144.157	947.209	9.86759	786.663	144.157	948.543	19.707	0.261256	0.00334141	0.268607	0.254559	-0.00422911	5.9968	3.78251	41.1163	-14.0636	-786.041	21.3228	21.5731	21238.303701400757
173	10703.0	293.641	11145.9	10304.4	11268.6	134.268	11478.4	11086.8	1000.0	1000.0	869999	788.607	144.378	950.369	37.6465	788.606	144.377	948.562	42.8906	0.259107	0.00145488	0.261998	0.254719	0.00185386	6.00131	3.79284	40.2336	-13.8388	-788.007	20.7745	21.0871	21359.61687684059
174	10868.3	163.673	11020.6	10582.6	11268.7	107.425	11471.9	11159.1	1000.0	1000.0	874999	790.433	144.329	948.738	36.8874	790.433	144.328	950.588	25.4924	0.259088	0.00172924	0.262882	0.255489	0.000699591	6.00046	3.76446	38.8374	-12.8689	-789.818	21.0106	21.2637	21480.90426683426
175	10846.3	61.4309	10902.2	10762.6	11382.7	84.3872	11529.8	11271.5	1000.0	1000.0	879999	792.097	144.361	953.441	36.1518	792.096	144.36	954.364	41.2247	0.261615	0.00216937	0.266796	0.257832	0.00514093	6.00379	3.76969	43.5982	-12.8303	-791.48	21.0363	21.3918	21602.517402887344
176	11005.8	163.635	11147.1	10687.1	11240.3	163.733	11487.1	11037.1	1000.0	1000.0	884999	793.576	144.409	956.536	-30.5469	793.575	144.409	953.933	31.3899	0.264438	0.00245522	0.269419	0.258819	-0.00592436	5.99549	3.76554	43.1919	-14.7903	-792.953	21.2652	21.4975	21723.978546142578
177	10732.5	145.987	11012.8	10630.7	11437.9	95.539	11600.4	11311.5	1000.0	1000.0	889999	795.139	144.539	956.755	27.7913	795.14	144.538	955.647	-9.29653	0.262676	0.00185334	0.267607	0.258776	9.70337e-05	6.00001	3.77455	41.7801	-13.4015	-794.515	21.2868	21.6693	21845.314878940582
178	10876.6	218.225	11167.2	10606.0	11370.0	189.453	11709.1	11126.9	1000.0	1000.0	894999	796.52	144.557	957.891	20.8613	796.52	144.556	957.689	29.4807	0.263146	0.00133943	0.267149	0.259782	0.00244041	6.00176	3.75496	38.4537	-13.2956	-795.912	21.2033	21.4837	21966.642915010452
179	10845.9	207.437	11106.1	10632.3	11429.2	75.5748	11536.2	11347.8	1000.0	1000.0	899999	798.522	144.746	960.655	40.5313	798.521	144.746	960.051	39.1573	0.262742	0.00249546	0.26686	0.257074	0.0039988	6.00294	3.76946	38.6026	-14.1939	-797.916	21.3601	21.7033	22088.20191836357
180	10991.1	135.347	11131.7	10768.6	11416.5	109.143	11617.5	11297.1	1000.0	1000.0	904999	800.043	144.842	961.92	14.8934	800.043	144.841	960.756	36.6318	0.26495	0.00229246	0.271885	0.26062	-0.00290818	5.99775	3.76506	41.3613	-12.5904	-799.431	21.6093	21.9095	22209.888498544693
181	10899.6	118.174	11025.2	10702.2	11527.5	151.296	11667.4	11256.1	1000.0	1000.0	909999	802.085	144.995	966.831	33.2217	802.085	144.995	967.606	37.8444	0.262017	0.00206029	0.26669	0.255488	0.00296081	6.00216	3.7772	47.5161	-14.1058	-801.495	21.4398	21.6765	22331.484122514725
182	11030.8	263.261	11278.1	10585.8	11605.8	150.045	11778.8	11401.1	1000.0	1000.0	914999	803.905	145.451	967.755	31.8065	803.906	145.45	967.065	27.4217	0.263852	0.0017717	0.268002	0.259025	-0.00370854	5.99715	3.75732	38.3464	-12.9329	-803.286	21.3678	21.6326	22453.07611823082
183	10909.1	190.753	11108.6	10546.0	11419.8	76.5253	11518.2	11291.3	1000.0	1000.0	919999	805.622	145.153	973.547	9.41412	805.622	145.152	972.15	34.5354	0.263096	0.00185994	0.266912	0.258958	0.00162753	6.00116	3.76195	44.5929	-18.2487	-805.028	21.3682	21.632	22574.281923532486
184	10954.2	100.271	11122.1	10817.6	11561.3	148.204	11734.0	11295.5	1000.0	1000.0	924999	807.396	145.455	970.265	36.1044	807.395	145.455	970.43	37.4056	0.262811	0.00280221	0.269117	0.255854	-0.00250762	5.99806	3.77058	43.903	-13.0154	-806.786	21.2711	21.534	22695.777005910873
185	10968.0	68.9102	11055.6	10869.7	11339.7	240.212	11568.3	10873.7	1000.0	1000.0	929999	809.096	145.822	974.29	19.052	809.096	145.822	971.328	23.3952	0.262925	0.00193245	0.267799	0.259409	0.00190296	6.00136	3.77673	40.4325	-14.5267	-808.492	21.4414	21.7199	22817.049200057983
186	10781.4	210.48	11044.2	10475.8	11151.2	111.998	11322.0	10994.7	1000.0	1000.0	934999	810.577	145.62	977.114	17.602	810.577	145.619	976.639	1.13095	0.26603	0.00205955	0.270357	0.26168	0.00157115	6.00112	3.76885	42.9087	-14.9143	-809.958	21.6497	21.958	22938.47074341774
187	10936.5	156.706	11148.9	10716.4	11628.0	88.805	11765.2	11498.7	1000.0	1000.0	939999	812.072	145.973	976.237	24.1147	812.072	145.972	976.503	3.69432	0.263858	0.00178143	0.26881	0.259739	-0.00136042	5.99892	3.77388	41.7057	-12.9944	-811.451	21.6208	21.8879	23059.72476053238
188	11021.2	108.434	11164.0	10845.5	11434.6	189.143	11770.3	11203.8	1000.0	1000.0	944999	813.196	146.324	977.813	2.22901	813.196	146.324	977.284	33.1903	0.2644	0.00123574	0.267045	0.261328	0.00335822	6.00246	3.77925	39.8843	-14.7734	-812.565	21.5977	21.9008	23181.06335043907
189	11007.8	155.655	11213.7	10804.8	11502.7	139.01	11644.1	11306.8	1000.0	1000.0	949999	814.72	145.98	981.321	39.5401	814.72	145.979	982.725	28.9642	0.264631	0.00125047	0.268062	0.261453	-0.00226064	5.99823	3.78048	45.2192	-13.0167	-814.094	21.7985	22.0899	23302.695289373398
190	10888.9	189.168	11164.2	10656.0	11611.0	106.996	11721.4	11476.3	1000.0	1000.0	954999	816.382	146.293	978.183	31.5318	816.382	146.292	978.681	33.2169	0.264438	0.00232728	0.270831	0.25925	0.000777267	6.00052	3.76222	41.7502	-12.5097	-815.762	21.8352	22.1705	23424.133907318115
191	11113.4	93.3724	11244.8	11023.1	11565.0	80.5515	11703.9	11485.4	1000.0	1000.0	959999	817.707	146.202	980.468	11.9606	817.707	146.202	981.765	5.29958	0.265901	0.00231655	0.270526	0.261429	-0.000910065	5.99925	3.77037	49.6191	-13.3514	-817.085	21.7455	22.0315	23545.48513650894
192	10995.3	245.283	11220.0	10526.0	11685.6	106.245	11812.7	11530.7	1000.0	1000.0	964999	819.008	146.076	981.664	37.838	819.008	146.076	984.314	25.5212	0.266653	0.00237321	0.272034	0.26181	0.000195889	6.00008	3.77548	39.4408	-14.3702	-818.381	22.1627	22.4418	23666.974029302597
193	11273.8	169.768	11557.8	11032.8	11446.0	75.83	11572.0	11334.0	1000.0	1000.0	969999	820.393	146.594	981.644	44.5746	820.393	146.593	984.098	41.7289	0.266474	0.00194272	0.2701	0.261167	0.00108561	6.00075	3.7615	41.9097	-13.995	-819.784	21.7357	22.1062	23788.229457616806
194	11016.6	70.0911	11106.9	10915.5	11719.1	173.424	11883.2	11387.0	1000.0	1000.0	974999	822.316	146.587	987.566	-7.6958	822.316	146.585	988.299	29.634	0.263177	0.00234099	0.269319	0.258084	0.0031759	6.00233	3.77673	37.9714	-13.1897	-821.716	21.3645	21.7083	23909.864282131195
195	11077.0	179.379	11359.1	10894.4	11679.7	108.64	11771.6	11528.7	1000.0	1000.0	979999	823.877	146.263	986.259	0.946696	823.876	146.263	986.973	28.8741	0.268779	0.00198904	0.27247	0.262049	0.000810873	6.00055	3.77028	45.079	-15.9651	-823.224	21.9896	22.3017	24031.29828286171
196	11021.2	270.388	11287.6	10501.4	11656.3	89.5081	11801.2	11532.4	1000.0	1000.0	984999	824.985	146.675	987.413	27.286	824.985	146.674	983.957	28.9501	0.266433	0.0026923	0.271037	0.259094	-0.00463229	5.99643	3.78196	46.126	-13.5958	-824.353	21.8387	22.0469	24152.580950975418
197	11121.8	67.6534	11241.0	11043.1	11366.2	116.949	11531.7	11182.3	1000.0	1000.0	989999	826.29	146.42	988.481	8.35573	826.289	146.42	990.685	22.6724	0.268478	0.00344383	0.275124	0.260851	0.00323507	6.00237	3.76609	40.133	-12.5202	-825.654	21.8359	22.1826	24274.20686030388
198	11048.6	163.722	11208.7	10787.0	11619.9	58.6034	11717.9	11533.4	1000.0	1000.0	994999	827.415	146.804	988.489	28.4608	827.415	146.804	990.69	36.7144	0.267291	0.00197002	0.271352	0.261725	0.000624349	6.00041	3.77371	38.3988	-13.8918	-826.787	21.9814	22.2128	24395.569544792175
199	11060.7	205.135	11448.7	10882.1	11572.4	152.661	11844.8	11374.8	1000.0	1000.0	999999	829.374	146.6	990.45	33.1595	829.374	146.599	995.301	31.1214	0.266215	0.00222806	0.270298	0.26131	0.00238771	6.00175	3.7581	42.957	-12.6672	-828.773	21.5682	21.8812	24516.78427696228
200	11162.6	97.3473	11253.0	10980.1	11839.8	175.25	12047.2	11609.2	1000.0	1000.0	1004999	831.8	145.181	991.979	31.1634	831.8	145.181	992.745	13.0933	0.269739	0.00211257	0.27388	0.264462	-0.00172279	5.99863	3.75746	40.2863	-12.6361	-831.152	21.7752	22.0882	24638.38263988495
201	10906.5	262.202	11138.0	10580.5	11645.1	57.1907	11704.0	11538.6	1000.0	1000.0	1009999	835.278	141.996	992.275	35.356	835.278	141.995	991.571	29.545	0.269996	0.00175352	0.274283	0.26679	0.00187377	6.00136	3.76085	38.8127	-14.7533	-834.596	21.8	22.0859	24759.932597398758
202	11339.6	134.274	11566.4	11155.4	11747.2	89.9289	11915.0	11648.3	1000.0	1000.0	1014999	839.095	135.03	993.09	45.8449	839.095	135.03	995.278	39.344	0.270906	0.0025212	0.276814	0.265153	-0.00229792	5.99819	3.70964	38.9957	-13.2141	-838.403	21.4384	21.8191	24881.30402135849
203	11086.0	123.362	11253.6	10882.6	11638.2	100.825	11764.0	11481.9	1000.0	1000.0	1019999	842.699	130.272	995.408	44.0464	842.699	130.27	993.869	45.8351	0.272146	0.00305583	0.277265	0.266094	0.00676904	6.00513	3.70207	38.5485	-16.0295	-841.965	21.3198	21.6503	25003.09201693535
204	10976.7	289.787	11307.0	10572.1	11581.0	145.636	11781.0	11347.5	1000.0	1000.0	1024999	845.433	126.23	994.563	46.9611	845.433	126.229	994.025	44.8452	0.277936	0.00211798	0.282478	0.273968	-0.000129156	5.99983	3.66139	38.4194	-16.1417	-844.658	21.7297	22.1194	25125.051025629044
205	11126.2	194.366	11354.2	10873.1	11697.7	90.2252	11834.1	11560.9	1000.0	1000.0	1029999	847.47	123.267	997.335	38.2523	847.47	123.266	994.995	37.7949	0.279265	0.00273749	0.28543	0.274456	0.00290923	6.0022	3.67023	44.8284	-13.4506	-846.667	21.708	22.0494	25247.432886600494
206	11075.7	87.1094	11225.7	10967.7	11637.7	81.8647	11773.4	11560.3	1000.0	1000.0	1034999	849.292	122.05	993.954	46.0903	849.292	122.048	995.632	47.8	0.279564	0.00189127	0.283952	0.275008	-0.00129955	5.99891	3.65839	48.918	-14.3103	-848.48	21.5991	21.9063	25369.528438806534
207	11227.1	128.317	11418.1	11057.0	11734.3	94.5102	11867.3	11589.8	1000.0	1000.0	1039999	851.395	120.428	995.579	45.722	851.396	120.427	995.308	44.9726	0.277852	0.00334778	0.285985	0.270773	0.00034935	6.00021	3.64933	41.57	-14.6157	-850.562	21.2597	21.5213	25491.956272125244
208	11277.9	133.52	11436.8	11055.7	11841.4	76.0199	11952.4	11739.6	1000.0	1000.0	1044999	853.418	119.516	997.632	42.1591	853.418	119.515	999.524	44.8406	0.27833	0.00198551	0.283229	0.273902	-0.00234032	5.99812	3.64409	38.8218	-14.2767	-852.558	21.4745	21.8083	25614.284168958664
209	11177.5	127.638	11323.3	11021.0	11649.2	101.132	11757.2	11468.5	1000.0	1000.0	1049999	856.195	118.553	1000.12	45.5261	856.195	118.551	1001.49	46.6449	0.273666	0.00319285	0.280753	0.268281	0.00166615	6.00123	3.63219	46.0089	-13.2977	-855.365	21.0087	21.2626	25736.688593149185
210	11159.1	260.307	11523.7	10831.4	11551.0	163.681	11764.3	11257.6	1000.0	1000.0	1054999	858.609	118.155	1001.4	43.9243	858.608	118.153	1003.82	43.9201	0.277619	0.00202944	0.281887	0.273532	0.00171195	6.00127	3.63503	44.3197	-13.8356	-857.74	21.0771	21.3875	25858.979855298996
211	11243.6	110.751	11363.3	11049.0	11910.2	142.91	12126.3	11720.9	1000.0	1000.0	1059999	861.146	116.834	1003.29	39.2949	861.146	116.833	1005.61	42.2615	0.279184	0.00260003	0.283857	0.270787	0.0012895	6.00094	3.62253	44.9139	-12.9793	-860.258	21.254	21.5915	25981.54778790474
212	11301.7	214.964	11663.6	11078.6	11823.0	101.413	11973.4	11691.5	1000.0	1000.0	1064999	863.189	115.822	1001.75	42.3633	863.188	115.821	1002.96	39.1067	0.281812	0.00255664	0.288687	0.276108	-0.00281754	5.99773	3.63244	40.7563	-14.1525	-862.267	21.1564	21.5371	26104.505888462067
213	11287.3	156.451	11467.6	11089.6	11760.2	97.1052	11882.9	11653.2	1000.0	1000.0	1069999	865.515	113.004	1000.55	46.5511	865.515	113.003	1001.01	38.4236	0.279125	0.00203712	0.282718	0.273623	0.00241118	6.00182	3.62598	40.2256	-12.8214	-864.613	21.1434	21.4628	26227.117587566376
214	11306.1	165.488	11546.6	11086.1	11716.6	95.6058	11846.1	11598.0	1000.0	1000.0	1074999	869.305	105.277	1002.58	34.983	869.305	105.275	1003.69	50.2826	0.281967	0.00208559	0.287143	0.27793	0.00573358	6.00448	3.58069	39.6465	-14.0363	-868.353	21.3246	21.6133	26349.816247701645
215	11083.0	169.64	11215.3	10753.6	11694.1	87.5555	11785.1	11566.8	1000.0	1000.0	1079999	871.187	103.727	1004.36	51.1291	871.187	103.725	1005.72	48.7733	0.282147	0.00289464	0.287948	0.276723	-0.00568404	5.99542	3.57579	39.3963	-14.2059	-870.245	21.7363	22.0079	26473.020801782608
216	11284.5	187.821	11608.0	11070.9	11661.7	108.127	11810.0	11508.6	1000.0	1000.0	1084999	872.984	103.746	1005.63	46.3223	872.984	103.744	1006.61	52.6149	0.279715	0.00228643	0.285762	0.275444	-0.000918132	5.99922	3.57139	42.7436	-12.9246	-872.042	21.4751	21.8171	26596.199041604996
217	11061.9	428.035	11446.9	10251.2	11509.9	81.0909	11624.7	11386.8	1000.0	1000.0	1089999	875.596	102.464	1007.89	44.3999	875.596	102.462	1005.4	46.3544	0.280612	0.00149293	0.284022	0.27733	0.00284277	6.00217	3.56727	38.3212	-13.5379	-874.648	21.5367	21.7684	26719.153614759445
218	11268.5	116.396	11411.8	11086.9	11684.0	93.0407	11825.5	11546.1	1000.0	1000.0	1094999	878.216	100.952	1008.7	46.7509	878.216	100.95	1008.24	53.1675	0.2824	0.00290466	0.28726	0.27439	0.000689957	6.00048	3.56575	42.3083	-14.3411	-877.265	21.1149	21.4524	26842.657512426376
219	11239.3	55.6706	11342.5	11181.6	11909.1	297.655	12208.4	11524.8	1000.0	1000.0	1099999	880.392	100.677	1007.92	48.3782	880.392	100.676	1009.2	54.1031	0.281905	0.00170655	0.286026	0.278717	-8.74519e-06	5.99993	3.57549	37.831	-14.704	-879.406	21.2262	21.6127	26965.79287004471
220	11242.7	182.973	11543.2	11008.1	11984.3	114.308	12175.3	11858.0	1000.0	1000.0	1104999	882.416	99.8078	1011.92	35.8684	882.416	99.8068	1011.32	37.5776	0.279938	0.00212289	0.284454	0.274908	0.000374413	6.00024	3.55808	39.7615	-12.1929	-881.455	21.0763	21.4456	27089.07768034935
221	11244.0	125.503	11465.4	11118.0	11779.7	67.6785	11871.7	11697.2	1000.0	1000.0	1109999	885.06	97.6096	1013.88	46.2988	885.06	97.6077	1013.46	47.2916	0.282757	0.00224289	0.288998	0.277	0.000717314	6.00049	3.56413	42.2153	-13.002	-884.056	21.303	21.6892	27212.6053211689
222	11372.2	165.854	11685.2	11191.2	11957.3	112.273	12099.5	11763.3	1000.0	1000.0	1114999	887.123	96.0009	1017.83	38.1396	887.123	95.9991	1016.32	35.2333	0.283867	0.00188033	0.28811	0.279633	0.00250824	6.00193	3.55732	38.8711	-13.2884	-886.114	21.4179	21.7897	27336.307870149612
223	11511.8	139.295	11680.4	11279.4	11894.2	76.1023	11963.2	11782.7	1000.0	1000.0	1119999	889.545	95.6545	1018.24	38.4525	889.545	95.6531	1018.66	43.423	0.283769	0.00157964	0.28809	0.279021	-0.00323838	5.99736	3.57578	37.8461	-14.7193	-888.537	21.6484	21.9931	27459.79729771614
224	11445.2	135.434	11603.0	11259.4	12030.2	161.555	12316.7	11840.5	1000.0	1000.0	1124999	891.647	95.289	1019.73	48.8073	891.647	95.2871	1018.55	48.8242	0.281742	0.003347	0.288247	0.275455	0.00397175	6.00309	3.58373	36.7037	-21.2186	-890.627	21.2532	21.6812	27583.296268224716
225	11411.3	139.432	11656.9	11254.2	11555.1	251.354	11818.4	11092.7	1000.0	1000.0	1129999	893.533	95.3879	1023.34	46.6029	893.534	95.3848	1021.71	48.307	0.282379	0.00254309	0.288616	0.276783	-0.00211422	5.99825	3.56811	38.7461	-14.9535	-892.5	21.3558	21.7156	27706.7074341774
226	11187.2	287.366	11483.5	10664.8	12189.1	146.729	12360.2	11938.6	1000.0	1000.0	1134999	895.464	95.012	1021.16	47.3844	895.464	95.0105	1022.19	44.4734	0.282821	0.00255644	0.288795	0.277058	2.47955e-07	5.99994	3.57315	42.5261	-12.7105	-894.408	21.6142	21.9996	27830.444652557373
227	11495.0	104.399	11633.5	11316.8	12145.7	155.845	12337.0	11888.0	1000.0	1000.0	1139999	897.536	93.684	1023.22	49.3122	897.536	93.6805	1021.93	47.8517	0.279745	0.00216451	0.284872	0.275601	-0.00128415	5.99891	3.56116	37.4721	-14.2162	-896.487	21.6665	22.154	27954.14092206955
228	11443.9	112.428	11593.4	11258.1	12070.5	98.8874	12192.7	11906.6	1000.0	1000.0	1144999	899.815	91.7867	1024.41	42.1529	899.815	91.7843	1024.66	46.3148	0.282296	0.00230488	0.287078	0.277015	-0.00360403	5.99711	3.57084	41.5968	-13.2578	-898.741	21.7947	22.2198	28077.768379211426
229	11478.2	152.43	11652.4	11271.6	11828.4	149.397	12005.1	11639.5	1000.0	1000.0	1149999	901.829	91.779	1023.89	39.4424	901.829	91.7775	1023.12	21.5264	0.280791	0.00162548	0.28473	0.276543	0.00202784	6.00152	3.56633	44.6746	-16.8792	-900.77	21.4729	21.8415	28201.50867319107
230	11559.3	45.5551	11625.0	11504.0	12197.7	255.531	12596.5	11857.3	1000.0	1000.0	1154999	904.472	90.5206	1025.62	24.8004	904.472	90.5178	1026.26	30.8667	0.281985	0.00202511	0.287067	0.276742	0.000991183	6.0007	3.56476	40.7785	-13.5734	-903.404	21.3826	21.737	28325.31986927986
231	11507.8	59.4568	11574.1	11418.0	12263.5	98.3402	12409.5	12150.6	1000.0	1000.0	1159999	906.409	89.3182	1032.05	40.8552	906.409	89.3161	1030.57	45.0932	0.284488	0.00327426	0.291325	0.278385	0.00398767	6.0031	3.5607	41.0565	-12.7572	-905.303	21.5239	21.8326	28449.47129893303
232	11307.4	313.971	11603.5	10708.1	12270.8	129.549	12499.0	12148.6	1000.0	1000.0	1164999	908.371	88.0787	1028.98	24.1168	908.371	88.0748	1027.51	15.8694	0.284646	0.00285232	0.28997	0.279128	-0.00405447	5.99671	3.56059	35.9089	-12.1859	-907.255	21.7624	22.1392	28573.264794826508
233	11651.0	196.389	11903.3	11409.4	12119.7	69.384	12207.3	12000.2	1000.0	1000.0	1169999	910.542	87.6382	1030.71	38.9526	910.542	87.6352	1030.18	42.7263	0.284546	0.00262019	0.289584	0.280036	0.00269311	6.00206	3.56188	34.9243	-14.8972	-909.438	21.8389	22.2289	28697.445232391357
234	11278.4	315.184	11616.7	10852.1	12028.6	121.602	12111.7	11789.0	1000.0	1000.0	1174999	912.321	87.8529	1031.65	37.8327	912.321	87.8504	1032.22	43.3523	0.28317	0.00265276	0.288337	0.277037	-0.00234189	5.99808	3.55893	36.8605	-11.7781	-911.208	21.6224	21.9734	28821.610033750534
235	11473.1	285.842	11878.7	11069.8	12115.1	215.729	12433.0	11784.0	1000.0	1000.0	1179999	914.394	88.1329	1035.07	42.3648	914.394	88.13	1035.99	43.4979	0.283171	0.00244434	0.289853	0.277838	0.00183492	6.00137	3.57679	39.7027	-12.4507	-913.289	21.2321	21.7672	28945.44735312462
236	11635.2	111.575	11743.3	11452.3	12141.0	169.678	12311.8	11839.3	1000.0	1000.0	1184999	916.901	87.4107	1037.94	51.1451	916.9	87.4081	1036.92	48.9684	0.283782	0.00176969	0.288548	0.279488	0.000971272	6.00071	3.58154	34.9083	-14.652	-915.782	21.8349	22.2064	29069.876134872437
237	11492.1	143.813	11758.9	11372.4	12123.5	47.414	12200.4	12057.3	1000.0	1000.0	1189999	919.032	86.3246	1040.68	42.3857	919.032	86.3213	1039.06	45.0155	0.282599	0.0032465	0.287246	0.275278	-0.000560652	5.99949	3.56719	37.7427	-12.5976	-917.922	21.3495	21.6634	29193.91958642006
238	11558.5	89.6819	11681.4	11431.7	12401.6	137.445	12615.8	12224.0	1000.0	1000.0	1194999	921.316	85.1216	1040.16	4.59817	921.317	85.119	1041.86	39.3502	0.285154	0.00260626	0.292886	0.280841	0.00333302	6.00259	3.56535	40.4674	-13.3158	-920.177	21.7246	21.9954	29318.066669225693
239	11531.7	163.67	11698.2	11246.5	12021.5	159.641	12307.4	11874.9	1000.0	1000.0	1199999	922.783	84.991	1041.72	22.9145	922.782	84.9879	1041.66	28.6505	0.285671	0.00263717	0.290665	0.279464	-0.00499203	5.99597	3.59559	41.2127	-13.6669	-921.63	21.4246	21.9684	29442.0691614151
240	11693.7	216.74	11950.8	11466.2	12129.5	135.161	12286.7	11928.1	1000.0	1000.0	1204999	924.932	84.6205	1041.98	41.158	924.932	84.6173	1044.55	30.4861	0.284417	0.00213587	0.289498	0.278917	0.00591338	6.00465	3.56584	37.2782	-12.7133	-923.779	21.4234	21.8669	29566.23439192772
241	11670.6	236.463	11997.4	11395.4	12196.6	203.996	12470.7	11837.1	1000.0	1000.0	1209999	926.869	84.6456	1045.82	39.7321	926.869	84.642	1044.21	43.0459	0.285572	0.00241866	0.29192	0.279793	0.00115865	6.00085	3.59324	39.0356	-12.7465	-925.718	21.9705	22.3779	29690.44854736328
242	11878.9	107.491	12053.3	11746.7	12270.6	165.955	12444.7	11998.7	1000.0	1000.0	1214999	928.833	84.0297	1046.52	39.2257	928.833	84.0267	1046.26	38.8498	0.283505	0.00381814	0.292328	0.275548	-0.00422435	5.99655	3.59243	41.4713	-13.5453	-927.676	21.6407	22.1391	29815.16312766075
243	11705.6	175.389	11903.9	11470.6	12346.9	212.832	12651.8	11985.3	1000.0	1000.0	1219999	930.887	83.9954	1045.81	46.1625	930.887	83.9917	1047.2	45.2854	0.285394	0.00273254	0.292554	0.280185	-0.0013859	5.99883	3.59426	38.6162	-13.4429	-929.73	21.5291	22.0881	29939.59368634224
244	11707.5	100.255	11833.0	11615.9	12186.1	89.5987	12322.1	12069.8	1000.0	1000.0	1224999	932.914	83.8309	1046.88	26.7931	932.914	83.8276	1046.81	29.6423	0.281234	0.0013506	0.284765	0.2776	0.0016642	6.00125	3.58152	38.6703	-14.221	-931.753	21.5769	21.9244	30063.924575328827
245	11632.1	172.776	11865.7	11384.2	12490.3	70.772	12554.0	12382.8	1000.0	1000.0	1229999	934.995	84.0944	1048.24	44.4453	934.995	84.0919	1049.42	40.3969	0.283719	0.00263677	0.289843	0.276601	-0.00336525	5.99727	3.58714	36.6987	-13.3807	-933.815	21.7114	22.0882	30188.146202802658
246	9841.42	3610.38	11955.5	2645.55	12051.2	200.797	12256.0	11674.0	1000.0	1000.0	1234999	936.671	85.1508	1050.88	31.0635	936.671	85.1486	1050.81	24.8426	0.281921	0.00263698	0.286926	0.275629	0.00235623	6.00179	3.58815	39.1561	-15.5724	-935.488	21.8223	22.1639	30312.69293642044
247	11631.8	188.16	11900.6	11328.2	12092.8	209.036	12284.4	11776.8	1000.0	1000.0	1239999	937.886	87.2604	1051.67	-99.6935	937.886	87.2585	1052.76	-115.154	0.283579	0.00330615	0.290942	0.277202	0.00372779	6.00289	3.59028	39.2847	-12.264	-936.7	22.2122	22.695	30437.19606256485
